date,nb_objets,saison
2019-05-22 00:00:00+00:00,334,printemps
2019-05-23 00:00:00+00:00,273,printemps
2019-05-24 00:00:00+00:00,291,printemps
2019-05-25 00:00:00+00:00,152,printemps
2019-05-26 00:00:00+00:00,161,printemps
2019-05-27 00:00:00+00:00,349,printemps
2019-05-28 00:00:00+00:00,314,printemps
2019-05-29 00:00:00+00:00,293,printemps
2019-05-30 00:00:00+00:00,193,printemps
2019-05-31 00:00:00+00:00,264,printemps
2019-06-01 00:00:00+00:00,165,ete
2019-06-02 00:00:00+00:00,107,ete
2019-06-03 00:00:00+00:00,331,ete
2019-06-04 00:00:00+00:00,280,ete
2019-06-05 00:00:00+00:00,315,ete
2019-06-06 00:00:00+00:00,350,ete
2019-06-07 00:00:00+00:00,321,ete
2019-06-08 00:00:00+00:00,206,ete
2019-06-09 00:00:00+00:00,121,ete
2019-06-10 00:00:00+00:00,136,ete
2019-06-11 00:00:00+00:00,364,ete
2019-06-12 00:00:00+00:00,307,ete
2019-06-13 00:00:00+00:00,318,ete
2019-06-14 00:00:00+00:00,329,ete
2019-06-15 00:00:00+00:00,177,ete
2019-06-16 00:00:00+00:00,125,ete
2019-06-17 00:00:00+00:00,362,ete
2019-06-18 00:00:00+00:00,336,ete
2019-06-19 00:00:00+00:00,255,ete
2019-06-20 00:00:00+00:00,327,ete
2019-06-21 00:00:00+00:00,343,ete
2019-06-22 00:00:00+00:00,222,ete
2019-06-23 00:00:00+00:00,157,ete
2019-06-24 00:00:00+00:00,445,ete
2019-06-25 00:00:00+00:00,225,ete
2019-06-26 00:00:00+00:00,260,ete
2019-06-27 00:00:00+00:00,289,ete
2019-06-28 00:00:00+00:00,309,ete
2019-06-29 00:00:00+00:00,159,ete
2019-06-30 00:00:00+00:00,152,ete
2019-07-01 00:00:00+00:00,404,ete
2019-07-02 00:00:00+00:00,364,ete
2019-07-03 00:00:00+00:00,331,ete
2019-07-04 00:00:00+00:00,301,ete
2019-07-05 00:00:00+00:00,328,ete
2019-07-06 00:00:00+00:00,213,ete
2019-07-07 00:00:00+00:00,155,ete
2019-07-08 00:00:00+00:00,454,ete
2019-07-09 00:00:00+00:00,303,ete
2019-07-10 00:00:00+00:00,358,ete
2019-07-11 00:00:00+00:00,263,ete
2019-07-12 00:00:00+00:00,298,ete
2019-07-13 00:00:00+00:00,204,ete
2019-07-14 00:00:00+00:00,156,ete
2019-07-15 00:00:00+00:00,396,ete
2019-07-16 00:00:00+00:00,388,ete
2019-07-17 00:00:00+00:00,366,ete
2019-07-18 00:00:00+00:00,366,ete
2019-07-19 00:00:00+00:00,342,ete
2019-07-20 00:00:00+00:00,213,ete
2019-07-21 00:00:00+00:00,135,ete
2019-07-22 00:00:00+00:00,379,ete
2019-07-23 00:00:00+00:00,366,ete
2019-07-24 00:00:00+00:00,288,ete
2019-07-25 00:00:00+00:00,202,ete
2019-07-26 00:00:00+00:00,313,ete
2019-07-27 00:00:00+00:00,204,ete
2019-07-28 00:00:00+00:00,132,ete
2019-07-29 00:00:00+00:00,353,ete
2019-07-30 00:00:00+00:00,265,ete
2019-07-31 00:00:00+00:00,341,ete
2019-08-01 00:00:00+00:00,279,ete
2019-08-02 00:00:00+00:00,329,ete
2019-08-03 00:00:00+00:00,170,ete
2019-08-04 00:00:00+00:00,140,ete
2019-08-05 00:00:00+00:00,383,ete
2019-08-06 00:00:00+00:00,274,ete
2019-08-07 00:00:00+00:00,283,ete
2019-08-08 00:00:00+00:00,276,ete
2019-08-09 00:00:00+00:00,294,ete
2019-08-10 00:00:00+00:00,239,ete
2019-08-11 00:00:00+00:00,119,ete
2019-08-12 00:00:00+00:00,374,ete
2019-08-13 00:00:00+00:00,284,ete
2019-08-14 00:00:00+00:00,286,ete
2019-08-15 00:00:00+00:00,220,ete
2019-08-16 00:00:00+00:00,284,ete
2019-08-17 00:00:00+00:00,233,ete
2019-08-18 00:00:00+00:00,153,ete
2019-08-19 00:00:00+00:00,372,ete
2019-08-20 00:00:00+00:00,244,ete
2019-08-21 00:00:00+00:00,291,ete
2019-08-22 00:00:00+00:00,238,ete
2019-08-23 00:00:00+00:00,301,ete
2019-08-24 00:00:00+00:00,180,ete
2019-08-25 00:00:00+00:00,120,ete
2019-08-26 00:00:00+00:00,337,ete
2019-08-27 00:00:00+00:00,271,ete
2019-08-28 00:00:00+00:00,271,ete
2019-08-29 00:00:00+00:00,299,ete
2019-08-30 00:00:00+00:00,278,ete
2019-08-31 00:00:00+00:00,198,ete
2019-09-01 00:00:00+00:00,101,automne
2019-09-02 00:00:00+00:00,358,automne
2019-09-03 00:00:00+00:00,304,automne
2019-09-04 00:00:00+00:00,332,automne
2019-09-05 00:00:00+00:00,326,automne
2019-09-06 00:00:00+00:00,291,automne
2019-09-07 00:00:00+00:00,169,automne
2019-09-08 00:00:00+00:00,120,automne
2019-09-09 00:00:00+00:00,339,automne
2019-09-10 00:00:00+00:00,345,automne
2019-09-11 00:00:00+00:00,324,automne
2019-09-12 00:00:00+00:00,281,automne
2019-09-13 00:00:00+00:00,282,automne
2019-09-14 00:00:00+00:00,178,automne
2019-09-15 00:00:00+00:00,98,automne
2019-09-16 00:00:00+00:00,361,automne
2019-09-17 00:00:00+00:00,343,automne
2019-09-18 00:00:00+00:00,291,automne
2019-09-19 00:00:00+00:00,288,automne
2019-09-20 00:00:00+00:00,418,automne
2019-09-21 00:00:00+00:00,228,automne
2019-09-22 00:00:00+00:00,113,automne
2019-09-23 00:00:00+00:00,311,automne
2019-09-24 00:00:00+00:00,222,automne
2019-09-25 00:00:00+00:00,280,automne
2019-09-26 00:00:00+00:00,263,automne
2019-09-27 00:00:00+00:00,292,automne
2019-09-28 00:00:00+00:00,192,automne
2019-09-29 00:00:00+00:00,107,automne
2019-09-30 00:00:00+00:00,323,automne
2019-10-01 00:00:00+00:00,303,automne
2019-10-02 00:00:00+00:00,276,automne
2019-10-03 00:00:00+00:00,261,automne
2019-10-04 00:00:00+00:00,328,automne
2019-10-05 00:00:00+00:00,157,automne
2019-10-06 00:00:00+00:00,77,automne
2019-10-07 00:00:00+00:00,379,automne
2019-10-08 00:00:00+00:00,293,automne
2019-10-09 00:00:00+00:00,336,automne
2019-10-10 00:00:00+00:00,299,automne
2019-10-11 00:00:00+00:00,279,automne
2019-10-12 00:00:00+00:00,223,automne
2019-10-13 00:00:00+00:00,91,automne
2019-10-14 00:00:00+00:00,386,automne
2019-10-15 00:00:00+00:00,267,automne
2019-10-16 00:00:00+00:00,268,automne
2019-10-17 00:00:00+00:00,271,automne
2019-10-18 00:00:00+00:00,196,automne
2019-10-19 00:00:00+00:00,116,automne
2019-10-20 00:00:00+00:00,88,automne
2019-10-21 00:00:00+00:00,292,automne
2019-10-22 00:00:00+00:00,336,automne
2019-10-23 00:00:00+00:00,269,automne
2019-10-24 00:00:00+00:00,308,automne
2019-10-25 00:00:00+00:00,250,automne
2019-10-26 00:00:00+00:00,165,automne
2019-10-27 00:00:00+00:00,117,automne
2019-10-28 00:00:00+00:00,303,automne
2019-10-29 00:00:00+00:00,246,automne
2019-10-30 00:00:00+00:00,222,automne
2019-10-31 00:00:00+00:00,266,automne
2019-11-01 00:00:00+00:00,173,automne
2019-11-02 00:00:00+00:00,153,automne
2019-11-03 00:00:00+00:00,87,automne
2019-11-04 00:00:00+00:00,289,automne
2019-11-05 00:00:00+00:00,280,automne
2019-11-06 00:00:00+00:00,275,automne
2019-11-07 00:00:00+00:00,343,automne
2019-11-08 00:00:00+00:00,298,automne
2019-11-09 00:00:00+00:00,251,automne
2019-11-10 00:00:00+00:00,107,automne
2019-11-11 00:00:00+00:00,118,automne
2019-11-12 00:00:00+00:00,312,automne
2019-11-13 00:00:00+00:00,278,automne
2019-11-14 00:00:00+00:00,295,automne
2019-11-15 00:00:00+00:00,291,automne
2019-11-16 00:00:00+00:00,150,automne
2019-11-17 00:00:00+00:00,84,automne
2019-11-18 00:00:00+00:00,270,automne
2019-11-19 00:00:00+00:00,265,automne
2019-11-20 00:00:00+00:00,257,automne
2019-11-21 00:00:00+00:00,249,automne
2019-11-22 00:00:00+00:00,255,automne
2019-11-23 00:00:00+00:00,208,automne
2019-11-24 00:00:00+00:00,116,automne
2019-11-25 00:00:00+00:00,325,automne
2019-11-26 00:00:00+00:00,260,automne
2019-11-27 00:00:00+00:00,233,automne
2019-11-28 00:00:00+00:00,245,automne
2019-11-29 00:00:00+00:00,284,automne
2019-11-30 00:00:00+00:00,181,automne
2019-12-01 00:00:00+00:00,116,hiver
2019-12-02 00:00:00+00:00,278,hiver
2019-12-03 00:00:00+00:00,272,hiver
2019-12-04 00:00:00+00:00,333,hiver
2019-12-05 00:00:00+00:00,121,hiver
2019-12-06 00:00:00+00:00,77,hiver
2019-12-07 00:00:00+00:00,50,hiver
2019-12-08 00:00:00+00:00,16,hiver
2019-12-09 00:00:00+00:00,95,hiver
2019-12-10 00:00:00+00:00,53,hiver
2019-12-11 00:00:00+00:00,107,hiver
2019-12-12 00:00:00+00:00,84,hiver
2019-12-13 00:00:00+00:00,94,hiver
2019-12-14 00:00:00+00:00,63,hiver
2019-12-15 00:00:00+00:00,34,hiver
2019-12-16 00:00:00+00:00,99,hiver
2019-12-17 00:00:00+00:00,85,hiver
2019-12-18 00:00:00+00:00,103,hiver
2019-12-19 00:00:00+00:00,160,hiver
2019-12-20 00:00:00+00:00,129,hiver
2019-12-21 00:00:00+00:00,108,hiver
2019-12-22 00:00:00+00:00,74,hiver
2019-12-23 00:00:00+00:00,146,hiver
2019-12-24 00:00:00+00:00,121,hiver
2019-12-25 00:00:00+00:00,38,hiver
2019-12-26 00:00:00+00:00,163,hiver
2019-12-27 00:00:00+00:00,135,hiver
2019-12-28 00:00:00+00:00,112,hiver
2019-12-29 00:00:00+00:00,49,hiver
2019-12-30 00:00:00+00:00,158,hiver
2019-12-31 00:00:00+00:00,183,hiver
2020-01-01 00:00:00+00:00,33,hiver
2020-01-02 00:00:00+00:00,185,hiver
2020-01-03 00:00:00+00:00,155,hiver
2020-01-04 00:00:00+00:00,71,hiver
2020-01-05 00:00:00+00:00,45,hiver
2020-01-06 00:00:00+00:00,212,hiver
2020-01-07 00:00:00+00:00,158,hiver
2020-01-08 00:00:00+00:00,193,hiver
2020-01-09 00:00:00+00:00,119,hiver
2020-01-10 00:00:00+00:00,143,hiver
2020-01-11 00:00:00+00:00,74,hiver
2020-01-12 00:00:00+00:00,97,hiver
2020-01-13 00:00:00+00:00,216,hiver
2020-01-14 00:00:00+00:00,198,hiver
2020-01-15 00:00:00+00:00,177,hiver
2020-01-16 00:00:00+00:00,177,hiver
2020-01-17 00:00:00+00:00,203,hiver
2020-01-18 00:00:00+00:00,124,hiver
2020-01-19 00:00:00+00:00,92,hiver
2020-01-20 00:00:00+00:00,210,hiver
2020-01-21 00:00:00+00:00,228,hiver
2020-01-22 00:00:00+00:00,232,hiver
2020-01-23 00:00:00+00:00,211,hiver
2020-01-24 00:00:00+00:00,242,hiver
2020-01-25 00:00:00+00:00,148,hiver
2020-01-26 00:00:00+00:00,87,hiver
2020-01-27 00:00:00+00:00,256,hiver
2020-01-28 00:00:00+00:00,242,hiver
2020-01-29 00:00:00+00:00,211,hiver
2020-01-30 00:00:00+00:00,264,hiver
2020-01-31 00:00:00+00:00,242,hiver
2020-02-01 00:00:00+00:00,200,hiver
2020-02-02 00:00:00+00:00,81,hiver
2020-02-03 00:00:00+00:00,266,hiver
2020-02-04 00:00:00+00:00,215,hiver
2020-02-05 00:00:00+00:00,298,hiver
2020-02-06 00:00:00+00:00,289,hiver
2020-02-07 00:00:00+00:00,248,hiver
2020-02-08 00:00:00+00:00,143,hiver
2020-02-09 00:00:00+00:00,101,hiver
2020-02-10 00:00:00+00:00,265,hiver
2020-02-11 00:00:00+00:00,310,hiver
2020-02-12 00:00:00+00:00,251,hiver
2020-02-13 00:00:00+00:00,290,hiver
2020-02-14 00:00:00+00:00,287,hiver
2020-02-15 00:00:00+00:00,156,hiver
2020-02-16 00:00:00+00:00,111,hiver
2020-02-17 00:00:00+00:00,303,hiver
2020-02-18 00:00:00+00:00,282,hiver
2020-02-19 00:00:00+00:00,245,hiver
2020-02-20 00:00:00+00:00,273,hiver
2020-02-21 00:00:00+00:00,251,hiver
2020-02-22 00:00:00+00:00,204,hiver
2020-02-23 00:00:00+00:00,107,hiver
2020-02-24 00:00:00+00:00,355,hiver
2020-02-25 00:00:00+00:00,279,hiver
2020-02-26 00:00:00+00:00,245,hiver
2020-02-27 00:00:00+00:00,257,hiver
2020-02-28 00:00:00+00:00,230,hiver
2020-02-29 00:00:00+00:00,159,hiver
2020-03-01 00:00:00+00:00,98,printemps
2020-03-02 00:00:00+00:00,337,printemps
2020-03-03 00:00:00+00:00,242,printemps
2020-03-04 00:00:00+00:00,241,printemps
2020-03-05 00:00:00+00:00,211,printemps
2020-03-06 00:00:00+00:00,243,printemps
2020-03-07 00:00:00+00:00,160,printemps
2020-03-08 00:00:00+00:00,80,printemps
2020-03-09 00:00:00+00:00,272,printemps
2020-03-10 00:00:00+00:00,228,printemps
2020-03-11 00:00:00+00:00,223,printemps
2020-03-12 00:00:00+00:00,231,printemps
2020-03-13 00:00:00+00:00,244,printemps
2020-03-14 00:00:00+00:00,122,printemps
2020-03-15 00:00:00+00:00,67,printemps
2020-03-16 00:00:00+00:00,150,printemps
2020-03-17 00:00:00+00:00,66,printemps
2020-03-18 00:00:00+00:00,13,printemps
2020-03-19 00:00:00+00:00,11,printemps
2020-03-20 00:00:00+00:00,1,printemps
2020-03-21 00:00:00+00:00,0,printemps
2020-03-22 00:00:00+00:00,0,printemps
2020-03-23 00:00:00+00:00,3,printemps
2020-03-24 00:00:00+00:00,6,printemps
2020-03-25 00:00:00+00:00,1,printemps
2020-03-26 00:00:00+00:00,0,printemps
2020-03-27 00:00:00+00:00,3,printemps
2020-03-28 00:00:00+00:00,1,printemps
2020-03-29 00:00:00+00:00,1,printemps
2020-03-30 00:00:00+00:00,15,printemps
2020-03-31 00:00:00+00:00,2,printemps
2020-04-01 00:00:00+00:00,0,printemps
2020-04-02 00:00:00+00:00,0,printemps
2020-04-03 00:00:00+00:00,1,printemps
2020-04-04 00:00:00+00:00,0,printemps
2020-04-05 00:00:00+00:00,1,printemps
2020-04-06 00:00:00+00:00,12,printemps
2020-04-07 00:00:00+00:00,14,printemps
2020-04-08 00:00:00+00:00,1,printemps
2020-04-09 00:00:00+00:00,1,printemps
2020-04-10 00:00:00+00:00,0,printemps
2020-04-11 00:00:00+00:00,2,printemps
2020-04-12 00:00:00+00:00,0,printemps
2020-04-13 00:00:00+00:00,1,printemps
2020-04-14 00:00:00+00:00,0,printemps
2020-04-15 00:00:00+00:00,0,printemps
2020-04-16 00:00:00+00:00,1,printemps
2020-04-17 00:00:00+00:00,2,printemps
2020-04-18 00:00:00+00:00,2,printemps
2020-04-19 00:00:00+00:00,0,printemps
2020-04-20 00:00:00+00:00,7,printemps
2020-04-21 00:00:00+00:00,1,printemps
2020-04-22 00:00:00+00:00,0,printemps
2020-04-23 00:00:00+00:00,2,printemps
2020-04-24 00:00:00+00:00,0,printemps
2020-04-25 00:00:00+00:00,1,printemps
2020-04-26 00:00:00+00:00,0,printemps
2020-04-27 00:00:00+00:00,6,printemps
2020-04-28 00:00:00+00:00,1,printemps
2020-04-29 00:00:00+00:00,1,printemps
2020-04-30 00:00:00+00:00,1,printemps
2020-05-01 00:00:00+00:00,0,printemps
2020-05-02 00:00:00+00:00,0,printemps
2020-05-03 00:00:00+00:00,0,printemps
2020-05-04 00:00:00+00:00,6,printemps
2020-05-05 00:00:00+00:00,1,printemps
2020-05-06 00:00:00+00:00,2,printemps
2020-05-07 00:00:00+00:00,1,printemps
2020-05-08 00:00:00+00:00,0,printemps
2020-05-09 00:00:00+00:00,0,printemps
2020-05-10 00:00:00+00:00,2,printemps
2020-05-11 00:00:00+00:00,63,printemps
2020-05-12 00:00:00+00:00,61,printemps
2020-05-13 00:00:00+00:00,42,printemps
2020-05-14 00:00:00+00:00,36,printemps
2020-05-15 00:00:00+00:00,46,printemps
2020-05-16 00:00:00+00:00,22,printemps
2020-05-17 00:00:00+00:00,31,printemps
2020-05-18 00:00:00+00:00,47,printemps
2020-05-19 00:00:00+00:00,46,printemps
2020-05-20 00:00:00+00:00,89,printemps
2020-05-21 00:00:00+00:00,37,printemps
2020-05-22 00:00:00+00:00,62,printemps
2020-05-23 00:00:00+00:00,17,printemps
2020-05-24 00:00:00+00:00,17,printemps
2020-05-25 00:00:00+00:00,65,printemps
2020-05-26 00:00:00+00:00,76,printemps
2020-05-27 00:00:00+00:00,85,printemps
2020-05-28 00:00:00+00:00,102,printemps
2020-05-29 00:00:00+00:00,66,printemps
2020-05-30 00:00:00+00:00,41,printemps
2020-05-31 00:00:00+00:00,46,printemps
2020-06-01 00:00:00+00:00,26,ete
2020-06-02 00:00:00+00:00,140,ete
2020-06-03 00:00:00+00:00,70,ete
2020-06-04 00:00:00+00:00,68,ete
2020-06-05 00:00:00+00:00,103,ete
2020-06-06 00:00:00+00:00,35,ete
2020-06-07 00:00:00+00:00,53,ete
2020-06-08 00:00:00+00:00,137,ete
2020-06-09 00:00:00+00:00,108,ete
2020-06-10 00:00:00+00:00,129,ete
2020-06-11 00:00:00+00:00,76,ete
2020-06-12 00:00:00+00:00,127,ete
2020-06-13 00:00:00+00:00,57,ete
2020-06-14 00:00:00+00:00,61,ete
2020-06-15 00:00:00+00:00,140,ete
2020-06-16 00:00:00+00:00,136,ete
2020-06-17 00:00:00+00:00,134,ete
2020-06-18 00:00:00+00:00,151,ete
2020-06-19 00:00:00+00:00,164,ete
2020-06-20 00:00:00+00:00,69,ete
2020-06-21 00:00:00+00:00,38,ete
2020-06-22 00:00:00+00:00,239,ete
2020-06-23 00:00:00+00:00,157,ete
2020-06-24 00:00:00+00:00,149,ete
2020-06-25 00:00:00+00:00,153,ete
2020-06-26 00:00:00+00:00,174,ete
2020-06-27 00:00:00+00:00,80,ete
2020-06-28 00:00:00+00:00,50,ete
2020-06-29 00:00:00+00:00,262,ete
2020-06-30 00:00:00+00:00,200,ete
2020-07-01 00:00:00+00:00,155,ete
2020-07-02 00:00:00+00:00,149,ete
2020-07-03 00:00:00+00:00,167,ete
2020-07-04 00:00:00+00:00,147,ete
2020-07-05 00:00:00+00:00,124,ete
2020-07-06 00:00:00+00:00,245,ete
2020-07-07 00:00:00+00:00,196,ete
2020-07-08 00:00:00+00:00,217,ete
2020-07-09 00:00:00+00:00,166,ete
2020-07-10 00:00:00+00:00,220,ete
2020-07-11 00:00:00+00:00,168,ete
2020-07-12 00:00:00+00:00,103,ete
2020-07-13 00:00:00+00:00,263,ete
2020-07-14 00:00:00+00:00,109,ete
2020-07-15 00:00:00+00:00,229,ete
2020-07-16 00:00:00+00:00,223,ete
2020-07-17 00:00:00+00:00,230,ete
2020-07-18 00:00:00+00:00,159,ete
2020-07-19 00:00:00+00:00,104,ete
2020-07-20 00:00:00+00:00,278,ete
2020-07-21 00:00:00+00:00,199,ete
2020-07-22 00:00:00+00:00,196,ete
2020-07-23 00:00:00+00:00,193,ete
2020-07-24 00:00:00+00:00,201,ete
2020-07-25 00:00:00+00:00,167,ete
2020-07-26 00:00:00+00:00,92,ete
2020-07-27 00:00:00+00:00,276,ete
2020-07-28 00:00:00+00:00,211,ete
2020-07-29 00:00:00+00:00,169,ete
2020-07-30 00:00:00+00:00,213,ete
2020-07-31 00:00:00+00:00,144,ete
2020-08-01 00:00:00+00:00,152,ete
2020-08-02 00:00:00+00:00,118,ete
2020-08-03 00:00:00+00:00,228,ete
2020-08-04 00:00:00+00:00,204,ete
2020-08-05 00:00:00+00:00,190,ete
2020-08-06 00:00:00+00:00,197,ete
2020-08-07 00:00:00+00:00,188,ete
2020-08-08 00:00:00+00:00,123,ete
2020-08-09 00:00:00+00:00,109,ete
2020-08-10 00:00:00+00:00,223,ete
2020-08-11 00:00:00+00:00,166,ete
2020-08-12 00:00:00+00:00,180,ete
2020-08-13 00:00:00+00:00,168,ete
2020-08-14 00:00:00+00:00,157,ete
2020-08-15 00:00:00+00:00,124,ete
2020-08-16 00:00:00+00:00,129,ete
2020-08-17 00:00:00+00:00,243,ete
2020-08-18 00:00:00+00:00,218,ete
2020-08-19 00:00:00+00:00,159,ete
2020-08-20 00:00:00+00:00,201,ete
2020-08-21 00:00:00+00:00,200,ete
2020-08-22 00:00:00+00:00,105,ete
2020-08-23 00:00:00+00:00,122,ete
2020-08-24 00:00:00+00:00,294,ete
2020-08-25 00:00:00+00:00,253,ete
2020-08-26 00:00:00+00:00,196,ete
2020-08-27 00:00:00+00:00,215,ete
2020-08-28 00:00:00+00:00,182,ete
2020-08-29 00:00:00+00:00,117,ete
2020-08-30 00:00:00+00:00,111,ete
2020-08-31 00:00:00+00:00,271,ete
2020-09-01 00:00:00+00:00,189,automne
2020-09-02 00:00:00+00:00,207,automne
2020-09-03 00:00:00+00:00,181,automne
2020-09-04 00:00:00+00:00,196,automne
2020-09-05 00:00:00+00:00,147,automne
2020-09-06 00:00:00+00:00,107,automne
2020-09-07 00:00:00+00:00,286,automne
2020-09-08 00:00:00+00:00,208,automne
2020-09-09 00:00:00+00:00,177,automne
2020-09-10 00:00:00+00:00,196,automne
2020-09-11 00:00:00+00:00,173,automne
2020-09-12 00:00:00+00:00,103,automne
2020-09-13 00:00:00+00:00,83,automne
2020-09-14 00:00:00+00:00,263,automne
2020-09-15 00:00:00+00:00,228,automne
2020-09-16 00:00:00+00:00,182,automne
2020-09-17 00:00:00+00:00,169,automne
2020-09-18 00:00:00+00:00,180,automne
2020-09-19 00:00:00+00:00,117,automne
2020-09-20 00:00:00+00:00,85,automne
2020-09-21 00:00:00+00:00,250,automne
2020-09-22 00:00:00+00:00,212,automne
2020-09-23 00:00:00+00:00,164,automne
2020-09-24 00:00:00+00:00,165,automne
2020-09-25 00:00:00+00:00,168,automne
2020-09-26 00:00:00+00:00,125,automne
2020-09-27 00:00:00+00:00,76,automne
2020-09-28 00:00:00+00:00,240,automne
2020-09-29 00:00:00+00:00,163,automne
2020-09-30 00:00:00+00:00,190,automne
2020-10-01 00:00:00+00:00,185,automne
2020-10-02 00:00:00+00:00,206,automne
2020-10-03 00:00:00+00:00,99,automne
2020-10-04 00:00:00+00:00,104,automne
2020-10-05 00:00:00+00:00,253,automne
2020-10-06 00:00:00+00:00,177,automne
2020-10-07 00:00:00+00:00,138,automne
2020-10-08 00:00:00+00:00,173,automne
2020-10-09 00:00:00+00:00,179,automne
2020-10-10 00:00:00+00:00,87,automne
2020-10-11 00:00:00+00:00,75,automne
2020-10-12 00:00:00+00:00,224,automne
2020-10-13 00:00:00+00:00,199,automne
2020-10-14 00:00:00+00:00,187,automne
2020-10-15 00:00:00+00:00,206,automne
2020-10-16 00:00:00+00:00,208,automne
2020-10-17 00:00:00+00:00,124,automne
2020-10-18 00:00:00+00:00,103,automne
2020-10-19 00:00:00+00:00,231,automne
2020-10-20 00:00:00+00:00,208,automne
2020-10-21 00:00:00+00:00,180,automne
2020-10-22 00:00:00+00:00,153,automne
2020-10-23 00:00:00+00:00,206,automne
2020-10-24 00:00:00+00:00,121,automne
2020-10-25 00:00:00+00:00,99,automne
2020-10-26 00:00:00+00:00,210,automne
2020-10-27 00:00:00+00:00,190,automne
2020-10-28 00:00:00+00:00,180,automne
2020-10-29 00:00:00+00:00,175,automne
2020-10-30 00:00:00+00:00,142,automne
2020-10-31 00:00:00+00:00,114,automne
2020-11-01 00:00:00+00:00,61,automne
2020-11-02 00:00:00+00:00,203,automne
2020-11-03 00:00:00+00:00,92,automne
2020-11-04 00:00:00+00:00,108,automne
2020-11-05 00:00:00+00:00,89,automne
2020-11-06 00:00:00+00:00,85,automne
2020-11-07 00:00:00+00:00,35,automne
2020-11-08 00:00:00+00:00,31,automne
2020-11-09 00:00:00+00:00,73,automne
2020-11-10 00:00:00+00:00,74,automne
2020-11-11 00:00:00+00:00,21,automne
2020-11-12 00:00:00+00:00,72,automne
2020-11-13 00:00:00+00:00,58,automne
2020-11-14 00:00:00+00:00,30,automne
2020-11-15 00:00:00+00:00,15,automne
2020-11-16 00:00:00+00:00,118,automne
2020-11-17 00:00:00+00:00,76,automne
2020-11-18 00:00:00+00:00,76,automne
2020-11-19 00:00:00+00:00,91,automne
2020-11-20 00:00:00+00:00,88,automne
2020-11-21 00:00:00+00:00,27,automne
2020-11-22 00:00:00+00:00,25,automne
2020-11-23 00:00:00+00:00,91,automne
2020-11-24 00:00:00+00:00,87,automne
2020-11-25 00:00:00+00:00,75,automne
2020-11-26 00:00:00+00:00,97,automne
2020-11-27 00:00:00+00:00,58,automne
2020-11-28 00:00:00+00:00,40,automne
2020-11-29 00:00:00+00:00,20,automne
2020-11-30 00:00:00+00:00,97,automne
2020-12-01 00:00:00+00:00,99,hiver
2020-12-02 00:00:00+00:00,101,hiver
2020-12-03 00:00:00+00:00,99,hiver
2020-12-04 00:00:00+00:00,101,hiver
2020-12-05 00:00:00+00:00,56,hiver
2020-12-06 00:00:00+00:00,19,hiver
2020-12-07 00:00:00+00:00,108,hiver
2020-12-08 00:00:00+00:00,90,hiver
2020-12-09 00:00:00+00:00,123,hiver
2020-12-10 00:00:00+00:00,109,hiver
2020-12-11 00:00:00+00:00,110,hiver
2020-12-12 00:00:00+00:00,48,hiver
2020-12-13 00:00:00+00:00,42,hiver
2020-12-14 00:00:00+00:00,123,hiver
2020-12-15 00:00:00+00:00,141,hiver
2020-12-16 00:00:00+00:00,170,hiver
2020-12-17 00:00:00+00:00,180,hiver
2020-12-18 00:00:00+00:00,162,hiver
2020-12-19 00:00:00+00:00,94,hiver
2020-12-20 00:00:00+00:00,102,hiver
2020-12-21 00:00:00+00:00,211,hiver
2020-12-22 00:00:00+00:00,183,hiver
2020-12-23 00:00:00+00:00,175,hiver
2020-12-24 00:00:00+00:00,156,hiver
2020-12-25 00:00:00+00:00,57,hiver
2020-12-26 00:00:00+00:00,106,hiver
2020-12-27 00:00:00+00:00,80,hiver
2020-12-28 00:00:00+00:00,209,hiver
2020-12-29 00:00:00+00:00,193,hiver
2020-12-30 00:00:00+00:00,151,hiver
2020-12-31 00:00:00+00:00,143,hiver
2021-01-01 00:00:00+00:00,42,hiver
2021-01-02 00:00:00+00:00,105,hiver
2021-01-03 00:00:00+00:00,81,hiver
2021-01-04 00:00:00+00:00,221,hiver
2021-01-05 00:00:00+00:00,177,hiver
2021-01-06 00:00:00+00:00,121,hiver
2021-01-07 00:00:00+00:00,131,hiver
2021-01-08 00:00:00+00:00,140,hiver
2021-01-09 00:00:00+00:00,78,hiver
2021-01-10 00:00:00+00:00,71,hiver
2021-01-11 00:00:00+00:00,191,hiver
2021-01-12 00:00:00+00:00,128,hiver
2021-01-13 00:00:00+00:00,155,hiver
2021-01-14 00:00:00+00:00,120,hiver
2021-01-15 00:00:00+00:00,154,hiver
2021-01-16 00:00:00+00:00,64,hiver
2021-01-17 00:00:00+00:00,71,hiver
2021-01-18 00:00:00+00:00,159,hiver
2021-01-19 00:00:00+00:00,164,hiver
2021-01-20 00:00:00+00:00,128,hiver
2021-01-21 00:00:00+00:00,119,hiver
2021-01-22 00:00:00+00:00,158,hiver
2021-01-23 00:00:00+00:00,65,hiver
2021-01-24 00:00:00+00:00,63,hiver
2021-01-25 00:00:00+00:00,172,hiver
2021-01-26 00:00:00+00:00,135,hiver
2021-01-27 00:00:00+00:00,147,hiver
2021-01-28 00:00:00+00:00,153,hiver
2021-01-29 00:00:00+00:00,129,hiver
2021-01-30 00:00:00+00:00,92,hiver
2021-01-31 00:00:00+00:00,65,hiver
2021-02-01 00:00:00+00:00,202,hiver
2021-02-02 00:00:00+00:00,142,hiver
2021-02-03 00:00:00+00:00,124,hiver
