,region,date,n
11663,Hauts-de-France,2017-12-06,23
11664,Hauts-de-France,2017-12-07,19
11665,Hauts-de-France,2017-12-08,26
11666,Hauts-de-France,2017-12-09,17
11667,Hauts-de-France,2017-12-10,8
11668,Hauts-de-France,2017-12-11,28
11669,Hauts-de-France,2017-12-12,11
11670,Hauts-de-France,2017-12-13,37
11671,Hauts-de-France,2017-12-14,26
11672,Hauts-de-France,2017-12-15,17
11673,Hauts-de-France,2017-12-16,17
11674,Hauts-de-France,2017-12-17,17
11675,Hauts-de-France,2017-12-18,22
11676,Hauts-de-France,2017-12-19,31
11677,Hauts-de-France,2017-12-20,17
11678,Hauts-de-France,2017-12-21,17
11679,Hauts-de-France,2017-12-22,22
11680,Hauts-de-France,2017-12-23,16
11681,Hauts-de-France,2017-12-24,13
11682,Hauts-de-France,2017-12-25,12
11683,Hauts-de-France,2017-12-26,10
11684,Hauts-de-France,2017-12-27,16
11685,Hauts-de-France,2017-12-28,12
11686,Hauts-de-France,2017-12-29,14
11687,Hauts-de-France,2017-12-30,12
11688,Hauts-de-France,2017-12-31,5
11689,Hauts-de-France,2018-01-01,21
11690,Hauts-de-France,2018-01-02,27
11691,Hauts-de-France,2018-01-03,19
11692,Hauts-de-France,2018-01-04,20
11693,Hauts-de-France,2018-01-05,14
11694,Hauts-de-France,2018-01-06,12
11695,Hauts-de-France,2018-01-07,19
11696,Hauts-de-France,2018-01-08,19
11697,Hauts-de-France,2018-01-09,17
11698,Hauts-de-France,2018-01-10,8
11699,Hauts-de-France,2018-01-11,22
11700,Hauts-de-France,2018-01-12,19
11701,Hauts-de-France,2018-01-13,11
11702,Hauts-de-France,2018-01-14,2
11703,Hauts-de-France,2018-01-15,24
11704,Hauts-de-France,2018-01-16,22
11705,Hauts-de-France,2018-01-17,32
11706,Hauts-de-France,2018-01-18,14
11707,Hauts-de-France,2018-01-19,21
11708,Hauts-de-France,2018-01-20,25
11709,Hauts-de-France,2018-01-21,10
11710,Hauts-de-France,2018-01-22,25
11711,Hauts-de-France,2018-01-23,32
11712,Hauts-de-France,2018-01-24,18
11713,Hauts-de-France,2018-01-25,18
11714,Hauts-de-France,2018-01-26,14
11715,Hauts-de-France,2018-01-27,11
11716,Hauts-de-France,2018-01-28,9
11717,Hauts-de-France,2018-01-29,26
11718,Hauts-de-France,2018-01-30,33
11719,Hauts-de-France,2018-01-31,17
11720,Hauts-de-France,2018-02-01,17
11721,Hauts-de-France,2018-02-02,19
11722,Hauts-de-France,2018-02-03,8
11723,Hauts-de-France,2018-02-04,11
11724,Hauts-de-France,2018-02-05,25
11725,Hauts-de-France,2018-02-06,20
11726,Hauts-de-France,2018-02-07,21
11727,Hauts-de-France,2018-02-08,30
11728,Hauts-de-France,2018-02-09,25
11729,Hauts-de-France,2018-02-10,23
11730,Hauts-de-France,2018-02-11,19
11731,Hauts-de-France,2018-02-12,19
11732,Hauts-de-France,2018-02-13,12
11733,Hauts-de-France,2018-02-14,11
11734,Hauts-de-France,2018-02-15,20
11735,Hauts-de-France,2018-02-16,27
11736,Hauts-de-France,2018-02-17,15
11737,Hauts-de-France,2018-02-18,9
11738,Hauts-de-France,2018-02-19,25
11739,Hauts-de-France,2018-02-20,28
11740,Hauts-de-France,2018-02-21,21
11741,Hauts-de-France,2018-02-22,20
11742,Hauts-de-France,2018-02-23,19
11743,Hauts-de-France,2018-02-24,25
11744,Hauts-de-France,2018-02-25,10
11745,Hauts-de-France,2018-02-26,20
11746,Hauts-de-France,2018-02-27,22
11747,Hauts-de-France,2018-02-28,8
11748,Hauts-de-France,2018-03-01,12
11749,Hauts-de-France,2018-03-02,24
11750,Hauts-de-France,2018-03-03,7
11751,Hauts-de-France,2018-03-04,12
11752,Hauts-de-France,2018-03-05,16
11753,Hauts-de-France,2018-03-06,8
11754,Hauts-de-France,2018-03-07,20
11755,Hauts-de-France,2018-03-08,25
11756,Hauts-de-France,2018-03-09,16
11757,Hauts-de-France,2018-03-10,17
11758,Hauts-de-France,2018-03-11,9
11759,Hauts-de-France,2018-03-12,15
11760,Hauts-de-France,2018-03-13,20
11761,Hauts-de-France,2018-03-14,24
11762,Hauts-de-France,2018-03-15,17
11763,Hauts-de-France,2018-03-16,10
11764,Hauts-de-France,2018-03-17,18
11765,Hauts-de-France,2018-03-18,7
11766,Hauts-de-France,2018-03-19,16
11767,Hauts-de-France,2018-03-20,20
11768,Hauts-de-France,2018-03-21,23
11769,Hauts-de-France,2018-03-22,19
11770,Hauts-de-France,2018-03-23,10
11771,Hauts-de-France,2018-03-24,12
11772,Hauts-de-France,2018-03-25,15
11773,Hauts-de-France,2018-03-26,29
11774,Hauts-de-France,2018-03-27,23
11775,Hauts-de-France,2018-03-28,32
11776,Hauts-de-France,2018-03-29,20
11777,Hauts-de-France,2018-03-30,15
11778,Hauts-de-France,2018-03-31,24
11779,Hauts-de-France,2018-04-01,7
11780,Hauts-de-France,2018-04-02,12
11781,Hauts-de-France,2018-04-03,15
11782,Hauts-de-France,2018-04-04,8
11783,Hauts-de-France,2018-04-05,6
11784,Hauts-de-France,2018-04-06,18
11785,Hauts-de-France,2018-04-07,12
11786,Hauts-de-France,2018-04-08,8
11787,Hauts-de-France,2018-04-09,7
11788,Hauts-de-France,2018-04-10,15
11789,Hauts-de-France,2018-04-11,9
11790,Hauts-de-France,2018-04-12,27
11791,Hauts-de-France,2018-04-13,13
11792,Hauts-de-France,2018-04-14,7
11793,Hauts-de-France,2018-04-15,5
11794,Hauts-de-France,2018-04-16,10
11795,Hauts-de-France,2018-04-17,25
11796,Hauts-de-France,2018-04-18,4
11797,Hauts-de-France,2018-04-19,8
11798,Hauts-de-France,2018-04-20,11
11799,Hauts-de-France,2018-04-21,13
11800,Hauts-de-France,2018-04-22,7
11801,Hauts-de-France,2018-04-23,21
11802,Hauts-de-France,2018-04-24,6
11803,Hauts-de-France,2018-04-25,14
11804,Hauts-de-France,2018-04-26,26
11805,Hauts-de-France,2018-04-27,21
11806,Hauts-de-France,2018-04-28,16
11807,Hauts-de-France,2018-04-29,8
11808,Hauts-de-France,2018-04-30,15
11809,Hauts-de-France,2018-05-01,6
11810,Hauts-de-France,2018-05-02,13
11811,Hauts-de-France,2018-05-03,3
11812,Hauts-de-France,2018-05-04,13
11813,Hauts-de-France,2018-05-05,24
11814,Hauts-de-France,2018-05-06,16
11815,Hauts-de-France,2018-05-07,27
11816,Hauts-de-France,2018-05-08,14
11817,Hauts-de-France,2018-05-09,9
11818,Hauts-de-France,2018-05-10,7
11819,Hauts-de-France,2018-05-11,15
11820,Hauts-de-France,2018-05-12,17
11821,Hauts-de-France,2018-05-13,12
11822,Hauts-de-France,2018-05-14,16
11823,Hauts-de-France,2018-05-15,12
11824,Hauts-de-France,2018-05-16,15
11825,Hauts-de-France,2018-05-17,19
11826,Hauts-de-France,2018-05-18,15
11827,Hauts-de-France,2018-05-19,8
11828,Hauts-de-France,2018-05-20,10
11829,Hauts-de-France,2018-05-21,17
11830,Hauts-de-France,2018-05-22,22
11831,Hauts-de-France,2018-05-23,14
11832,Hauts-de-France,2018-05-24,9
11833,Hauts-de-France,2018-05-25,11
11834,Hauts-de-France,2018-05-26,21
11835,Hauts-de-France,2018-05-27,16
11836,Hauts-de-France,2018-05-28,19
11837,Hauts-de-France,2018-05-29,13
11838,Hauts-de-France,2018-05-30,14
11839,Hauts-de-France,2018-05-31,35
11840,Hauts-de-France,2018-06-01,26
11841,Hauts-de-France,2018-06-02,15
11842,Hauts-de-France,2018-06-03,13
11843,Hauts-de-France,2018-06-04,9
11844,Hauts-de-France,2018-06-05,23
11845,Hauts-de-France,2018-06-06,21
11846,Hauts-de-France,2018-06-07,12
11847,Hauts-de-France,2018-06-08,11
11848,Hauts-de-France,2018-06-09,11
11849,Hauts-de-France,2018-06-10,11
11850,Hauts-de-France,2018-06-11,20
11851,Hauts-de-France,2018-06-12,18
11852,Hauts-de-France,2018-06-13,19
11853,Hauts-de-France,2018-06-14,19
11854,Hauts-de-France,2018-06-15,12
11855,Hauts-de-France,2018-06-16,16
11856,Hauts-de-France,2018-06-17,12
11857,Hauts-de-France,2018-06-18,5
11858,Hauts-de-France,2018-06-19,13
11859,Hauts-de-France,2018-06-20,15
11860,Hauts-de-France,2018-06-21,22
11861,Hauts-de-France,2018-06-22,14
11862,Hauts-de-France,2018-06-23,7
11863,Hauts-de-France,2018-06-24,14
11864,Hauts-de-France,2018-06-25,23
11865,Hauts-de-France,2018-06-26,36
11866,Hauts-de-France,2018-06-27,15
11867,Hauts-de-France,2018-06-28,16
11868,Hauts-de-France,2018-06-29,18
11869,Hauts-de-France,2018-06-30,16
11870,Hauts-de-France,2018-07-01,7
11871,Hauts-de-France,2018-07-02,27
11872,Hauts-de-France,2018-07-03,32
11873,Hauts-de-France,2018-07-04,17
11874,Hauts-de-France,2018-07-05,32
11875,Hauts-de-France,2018-07-06,13
11876,Hauts-de-France,2018-07-07,15
11877,Hauts-de-France,2018-07-08,10
11878,Hauts-de-France,2018-07-09,23
11879,Hauts-de-France,2018-07-10,24
11880,Hauts-de-France,2018-07-11,26
11881,Hauts-de-France,2018-07-12,24
11882,Hauts-de-France,2018-07-13,19
11883,Hauts-de-France,2018-07-14,17
11884,Hauts-de-France,2018-07-15,11
11885,Hauts-de-France,2018-07-16,39
11886,Hauts-de-France,2018-07-17,26
11887,Hauts-de-France,2018-07-18,19
11888,Hauts-de-France,2018-07-19,19
11889,Hauts-de-France,2018-07-20,20
11890,Hauts-de-France,2018-07-21,11
11891,Hauts-de-France,2018-07-22,15
11892,Hauts-de-France,2018-07-23,32
11893,Hauts-de-France,2018-07-24,28
11894,Hauts-de-France,2018-07-25,17
11895,Hauts-de-France,2018-07-26,17
11896,Hauts-de-France,2018-07-27,22
11897,Hauts-de-France,2018-07-28,22
11898,Hauts-de-France,2018-07-29,10
11899,Hauts-de-France,2018-07-30,16
11900,Hauts-de-France,2018-07-31,8
11901,Hauts-de-France,2018-08-01,19
11902,Hauts-de-France,2018-08-02,11
11903,Hauts-de-France,2018-08-03,18
11904,Hauts-de-France,2018-08-04,17
11905,Hauts-de-France,2018-08-05,12
11906,Hauts-de-France,2018-08-06,34
11907,Hauts-de-France,2018-08-07,17
11908,Hauts-de-France,2018-08-08,9
11909,Hauts-de-France,2018-08-09,16
11910,Hauts-de-France,2018-08-10,9
11911,Hauts-de-France,2018-08-11,9
11912,Hauts-de-France,2018-08-12,8
11913,Hauts-de-France,2018-08-13,29
11914,Hauts-de-France,2018-08-14,17
11915,Hauts-de-France,2018-08-15,9
11916,Hauts-de-France,2018-08-16,6
11917,Hauts-de-France,2018-08-17,14
11918,Hauts-de-France,2018-08-18,7
11919,Hauts-de-France,2018-08-19,20
11920,Hauts-de-France,2018-08-20,19
11921,Hauts-de-France,2018-08-21,13
11922,Hauts-de-France,2018-08-22,30
11923,Hauts-de-France,2018-08-23,15
11924,Hauts-de-France,2018-08-24,17
11925,Hauts-de-France,2018-08-25,14
11926,Hauts-de-France,2018-08-26,10
11927,Hauts-de-France,2018-08-27,18
11928,Hauts-de-France,2018-08-28,19
11929,Hauts-de-France,2018-08-29,9
11930,Hauts-de-France,2018-08-30,17
11931,Hauts-de-France,2018-08-31,18
11932,Hauts-de-France,2018-09-01,7
11933,Hauts-de-France,2018-09-02,3
11934,Hauts-de-France,2018-09-03,31
11935,Hauts-de-France,2018-09-04,42
11936,Hauts-de-France,2018-09-05,19
11937,Hauts-de-France,2018-09-06,29
11938,Hauts-de-France,2018-09-07,26
11939,Hauts-de-France,2018-09-08,18
11940,Hauts-de-France,2018-09-09,10
11941,Hauts-de-France,2018-09-10,22
11942,Hauts-de-France,2018-09-11,14
11943,Hauts-de-France,2018-09-12,14
11944,Hauts-de-France,2018-09-13,21
11945,Hauts-de-France,2018-09-14,22
11946,Hauts-de-France,2018-09-15,18
11947,Hauts-de-France,2018-09-16,16
11948,Hauts-de-France,2018-09-17,20
11949,Hauts-de-France,2018-09-18,25
11950,Hauts-de-France,2018-09-19,24
11951,Hauts-de-France,2018-09-20,24
11952,Hauts-de-France,2018-09-21,20
11953,Hauts-de-France,2018-09-22,20
11954,Hauts-de-France,2018-09-23,8
11955,Hauts-de-France,2018-09-24,24
11956,Hauts-de-France,2018-09-25,17
11957,Hauts-de-France,2018-09-26,29
11958,Hauts-de-France,2018-09-27,27
11959,Hauts-de-France,2018-09-28,35
11960,Hauts-de-France,2018-09-29,10
11961,Hauts-de-France,2018-09-30,10
11962,Hauts-de-France,2018-10-01,20
11963,Hauts-de-France,2018-10-02,11
11964,Hauts-de-France,2018-10-03,27
11965,Hauts-de-France,2018-10-04,20
11966,Hauts-de-France,2018-10-05,15
11967,Hauts-de-France,2018-10-06,17
11968,Hauts-de-France,2018-10-07,9
11969,Hauts-de-France,2018-10-08,24
11970,Hauts-de-France,2018-10-09,30
11971,Hauts-de-France,2018-10-10,17
11972,Hauts-de-France,2018-10-11,25
11973,Hauts-de-France,2018-10-12,13
11974,Hauts-de-France,2018-10-13,9
11975,Hauts-de-France,2018-10-14,20
11976,Hauts-de-France,2018-10-15,25
11977,Hauts-de-France,2018-10-16,20
11978,Hauts-de-France,2018-10-17,26
11979,Hauts-de-France,2018-10-18,17
11980,Hauts-de-France,2018-10-19,34
11981,Hauts-de-France,2018-10-20,4
11982,Hauts-de-France,2018-10-21,12
11983,Hauts-de-France,2018-10-22,21
11984,Hauts-de-France,2018-10-23,21
11985,Hauts-de-France,2018-10-24,18
11986,Hauts-de-France,2018-10-25,19
11987,Hauts-de-France,2018-10-26,10
11988,Hauts-de-France,2018-10-27,7
11989,Hauts-de-France,2018-10-28,7
11990,Hauts-de-France,2018-10-29,25
11991,Hauts-de-France,2018-10-30,15
11992,Hauts-de-France,2018-10-31,13
11993,Hauts-de-France,2018-11-01,7
11994,Hauts-de-France,2018-11-02,9
11995,Hauts-de-France,2018-11-03,10
11996,Hauts-de-France,2018-11-04,13
11997,Hauts-de-France,2018-11-05,22
11998,Hauts-de-France,2018-11-06,17
11999,Hauts-de-France,2018-11-07,7
12000,Hauts-de-France,2018-11-08,10
12001,Hauts-de-France,2018-11-09,13
12002,Hauts-de-France,2018-11-10,14
12003,Hauts-de-France,2018-11-11,7
12004,Hauts-de-France,2018-11-12,22
12005,Hauts-de-France,2018-11-13,13
12006,Hauts-de-France,2018-11-14,10
12007,Hauts-de-France,2018-11-15,12
12008,Hauts-de-France,2018-11-16,18
12009,Hauts-de-France,2018-11-17,10
12010,Hauts-de-France,2018-11-18,10
12011,Hauts-de-France,2018-11-19,16
12012,Hauts-de-France,2018-11-20,12
12013,Hauts-de-France,2018-11-21,9
12014,Hauts-de-France,2018-11-22,18
12015,Hauts-de-France,2018-11-23,15
12016,Hauts-de-France,2018-11-24,6
12017,Hauts-de-France,2018-11-25,11
12018,Hauts-de-France,2018-11-26,15
12019,Hauts-de-France,2018-11-27,15
12020,Hauts-de-France,2018-11-28,8
12021,Hauts-de-France,2018-11-29,17
12022,Hauts-de-France,2018-11-30,5
12023,Hauts-de-France,2018-12-01,19
12024,Hauts-de-France,2018-12-02,2
12025,Hauts-de-France,2018-12-03,16
12026,Hauts-de-France,2018-12-04,10
12027,Hauts-de-France,2018-12-05,14
12028,Hauts-de-France,2018-12-06,14
12029,Hauts-de-France,2018-12-07,17
12030,Hauts-de-France,2018-12-08,14
12031,Hauts-de-France,2018-12-09,6
12032,Hauts-de-France,2018-12-10,35
12033,Hauts-de-France,2018-12-11,11
12034,Hauts-de-France,2018-12-12,4
12035,Hauts-de-France,2018-12-13,21
12036,Hauts-de-France,2018-12-14,13
12037,Hauts-de-France,2018-12-15,10
12038,Hauts-de-France,2018-12-16,17
12039,Hauts-de-France,2018-12-17,22
12040,Hauts-de-France,2018-12-18,12
12041,Hauts-de-France,2018-12-19,16
12042,Hauts-de-France,2018-12-20,9
12043,Hauts-de-France,2018-12-21,20
12044,Hauts-de-France,2018-12-22,7
12045,Hauts-de-France,2018-12-23,13
12046,Hauts-de-France,2018-12-24,24
12047,Hauts-de-France,2018-12-25,2
12048,Hauts-de-France,2018-12-26,6
12049,Hauts-de-France,2018-12-27,20
12050,Hauts-de-France,2018-12-28,13
12051,Hauts-de-France,2018-12-29,6
12052,Hauts-de-France,2018-12-30,11
12053,Hauts-de-France,2018-12-31,12
12054,Hauts-de-France,2019-01-01,4
12055,Hauts-de-France,2019-01-02,18
12056,Hauts-de-France,2019-01-03,16
12057,Hauts-de-France,2019-01-04,20
12058,Hauts-de-France,2019-01-05,7
12059,Hauts-de-France,2019-01-06,9
12060,Hauts-de-France,2019-01-07,20
12061,Hauts-de-France,2019-01-08,19
12062,Hauts-de-France,2019-01-09,11
12063,Hauts-de-France,2019-01-10,11
12064,Hauts-de-France,2019-01-11,22
12065,Hauts-de-France,2019-01-12,15
12066,Hauts-de-France,2019-01-13,15
12067,Hauts-de-France,2019-01-14,11
12068,Hauts-de-France,2019-01-15,13
12069,Hauts-de-France,2019-01-16,15
12070,Hauts-de-France,2019-01-17,7
12071,Hauts-de-France,2019-01-18,19
12072,Hauts-de-France,2019-01-19,11
12073,Hauts-de-France,2019-01-20,9
12074,Hauts-de-France,2019-01-21,16
12075,Hauts-de-France,2019-01-22,11
12076,Hauts-de-France,2019-01-23,15
12077,Hauts-de-France,2019-01-24,10
12078,Hauts-de-France,2019-01-25,12
12079,Hauts-de-France,2019-01-26,7
12080,Hauts-de-France,2019-01-27,8
12081,Hauts-de-France,2019-01-28,18
12082,Hauts-de-France,2019-01-29,5
12083,Hauts-de-France,2019-01-30,10
12084,Hauts-de-France,2019-01-31,14
12085,Hauts-de-France,2019-02-01,11
12086,Hauts-de-France,2019-02-02,14
12087,Hauts-de-France,2019-02-03,6
12088,Hauts-de-France,2019-02-04,16
12089,Hauts-de-France,2019-02-05,10
12090,Hauts-de-France,2019-02-06,16
12091,Hauts-de-France,2019-02-07,16
12092,Hauts-de-France,2019-02-08,10
12093,Hauts-de-France,2019-02-09,15
12094,Hauts-de-France,2019-02-10,3
12095,Hauts-de-France,2019-02-11,24
12096,Hauts-de-France,2019-02-12,8
12097,Hauts-de-France,2019-02-13,12
12098,Hauts-de-France,2019-02-14,11
12099,Hauts-de-France,2019-02-15,18
12100,Hauts-de-France,2019-02-16,15
12101,Hauts-de-France,2019-02-17,8
12102,Hauts-de-France,2019-02-18,26
12103,Hauts-de-France,2019-02-19,6
12104,Hauts-de-France,2019-02-20,13
12105,Hauts-de-France,2019-02-21,12
12106,Hauts-de-France,2019-02-22,6
12107,Hauts-de-France,2019-02-23,17
12108,Hauts-de-France,2019-02-24,7
12109,Hauts-de-France,2019-02-25,23
12110,Hauts-de-France,2019-02-26,15
12111,Hauts-de-France,2019-02-27,11
12112,Hauts-de-France,2019-02-28,6
12113,Hauts-de-France,2019-03-01,7
12114,Hauts-de-France,2019-03-02,12
12115,Hauts-de-France,2019-03-03,3
12116,Hauts-de-France,2019-03-04,11
12117,Hauts-de-France,2019-03-05,22
12118,Hauts-de-France,2019-03-06,12
12119,Hauts-de-France,2019-03-07,23
12120,Hauts-de-France,2019-03-08,8
12121,Hauts-de-France,2019-03-09,18
12122,Hauts-de-France,2019-03-10,3
12123,Hauts-de-France,2019-03-11,12
12124,Hauts-de-France,2019-03-12,10
12125,Hauts-de-France,2019-03-13,15
12126,Hauts-de-France,2019-03-14,26
12127,Hauts-de-France,2019-03-15,11
12128,Hauts-de-France,2019-03-16,16
12129,Hauts-de-France,2019-03-17,9
12130,Hauts-de-France,2019-03-18,18
12131,Hauts-de-France,2019-03-19,4
12132,Hauts-de-France,2019-03-20,15
12133,Hauts-de-France,2019-03-21,7
12134,Hauts-de-France,2019-03-22,14
12135,Hauts-de-France,2019-03-23,2
12136,Hauts-de-France,2019-03-24,8
12137,Hauts-de-France,2019-03-25,11
12138,Hauts-de-France,2019-03-26,9
12139,Hauts-de-France,2019-03-27,12
12140,Hauts-de-France,2019-03-28,18
12141,Hauts-de-France,2019-03-29,17
12142,Hauts-de-France,2019-03-30,5
12143,Hauts-de-France,2019-03-31,8
12144,Hauts-de-France,2019-04-01,17
12145,Hauts-de-France,2019-04-02,22
12146,Hauts-de-France,2019-04-03,13
12147,Hauts-de-France,2019-04-04,11
12148,Hauts-de-France,2019-04-05,19
12149,Hauts-de-France,2019-04-06,9
12150,Hauts-de-France,2019-04-07,5
12151,Hauts-de-France,2019-04-08,28
12152,Hauts-de-France,2019-04-09,11
12153,Hauts-de-France,2019-04-10,15
12154,Hauts-de-France,2019-04-11,14
12155,Hauts-de-France,2019-04-12,19
12156,Hauts-de-France,2019-04-13,14
12157,Hauts-de-France,2019-04-14,14
12158,Hauts-de-France,2019-04-15,10
12159,Hauts-de-France,2019-04-16,12
12160,Hauts-de-France,2019-04-17,14
12161,Hauts-de-France,2019-04-18,15
12162,Hauts-de-France,2019-04-19,31
12163,Hauts-de-France,2019-04-20,22
12164,Hauts-de-France,2019-04-21,4
12165,Hauts-de-France,2019-04-22,5
12166,Hauts-de-France,2019-04-23,29
12167,Hauts-de-France,2019-04-24,22
12168,Hauts-de-France,2019-04-25,11
12169,Hauts-de-France,2019-04-26,12
12170,Hauts-de-France,2019-04-27,11
12171,Hauts-de-France,2019-04-28,9
12172,Hauts-de-France,2019-04-29,24
12173,Hauts-de-France,2019-04-30,16
12174,Hauts-de-France,2019-05-01,23
12175,Hauts-de-France,2019-05-02,11
12176,Hauts-de-France,2019-05-03,8
12177,Hauts-de-France,2019-05-04,18
12178,Hauts-de-France,2019-05-05,7
12179,Hauts-de-France,2019-05-06,14
12180,Hauts-de-France,2019-05-07,16
12181,Hauts-de-France,2019-05-08,12
12182,Hauts-de-France,2019-05-09,13
12183,Hauts-de-France,2019-05-10,14
12184,Hauts-de-France,2019-05-11,2
12185,Hauts-de-France,2019-05-12,13
12186,Hauts-de-France,2019-05-13,17
12187,Hauts-de-France,2019-05-14,10
12188,Hauts-de-France,2019-05-15,14
12189,Hauts-de-France,2019-05-16,7
12190,Hauts-de-France,2019-05-17,13
12191,Hauts-de-France,2019-05-18,1
12192,Hauts-de-France,2019-05-19,20
12193,Hauts-de-France,2019-05-20,13
12194,Hauts-de-France,2019-05-21,9
12195,Hauts-de-France,2019-05-22,24
12196,Hauts-de-France,2019-05-23,12
12197,Hauts-de-France,2019-05-24,14
12198,Hauts-de-France,2019-05-25,13
12199,Hauts-de-France,2019-05-26,12
12200,Hauts-de-France,2019-05-27,12
12201,Hauts-de-France,2019-05-28,4
12202,Hauts-de-France,2019-05-29,17
12203,Hauts-de-France,2019-05-30,16
12204,Hauts-de-France,2019-05-31,9
12205,Hauts-de-France,2019-06-01,6
12206,Hauts-de-France,2019-06-02,8
12207,Hauts-de-France,2019-06-03,19
12208,Hauts-de-France,2019-06-04,9
12209,Hauts-de-France,2019-06-05,16
12210,Hauts-de-France,2019-06-06,15
12211,Hauts-de-France,2019-06-07,11
12212,Hauts-de-France,2019-06-08,6
12213,Hauts-de-France,2019-06-09,13
12214,Hauts-de-France,2019-06-10,8
12215,Hauts-de-France,2019-06-11,17
12216,Hauts-de-France,2019-06-12,13
12217,Hauts-de-France,2019-06-13,23
12218,Hauts-de-France,2019-06-14,11
12219,Hauts-de-France,2019-06-15,8
12220,Hauts-de-France,2019-06-16,23
12221,Hauts-de-France,2019-06-17,11
12222,Hauts-de-France,2019-06-18,9
12223,Hauts-de-France,2019-06-19,11
12224,Hauts-de-France,2019-06-20,11
12225,Hauts-de-France,2019-06-21,17
12226,Hauts-de-France,2019-06-22,17
12227,Hauts-de-France,2019-06-23,8
12228,Hauts-de-France,2019-06-24,25
12229,Hauts-de-France,2019-06-25,15
12230,Hauts-de-France,2019-06-26,17
12231,Hauts-de-France,2019-06-27,17
12232,Hauts-de-France,2019-06-28,10
12233,Hauts-de-France,2019-06-29,13
12234,Hauts-de-France,2019-06-30,6
12235,Hauts-de-France,2019-07-01,24
12236,Hauts-de-France,2019-07-02,12
12237,Hauts-de-France,2019-07-03,21
12238,Hauts-de-France,2019-07-04,17
12239,Hauts-de-France,2019-07-05,5
12240,Hauts-de-France,2019-07-06,5
12241,Hauts-de-France,2019-07-07,28
12242,Hauts-de-France,2019-07-08,34
12243,Hauts-de-France,2019-07-09,8
12244,Hauts-de-France,2019-07-10,16
12245,Hauts-de-France,2019-07-11,17
12246,Hauts-de-France,2019-07-12,14
12247,Hauts-de-France,2019-07-13,12
12248,Hauts-de-France,2019-07-14,7
12249,Hauts-de-France,2019-07-15,13
12250,Hauts-de-France,2019-07-16,18
12251,Hauts-de-France,2019-07-17,8
12252,Hauts-de-France,2019-07-18,7
12253,Hauts-de-France,2019-07-19,4
12254,Hauts-de-France,2019-07-20,15
12255,Hauts-de-France,2019-07-21,10
12256,Hauts-de-France,2019-07-22,11
12257,Hauts-de-France,2019-07-23,11
12258,Hauts-de-France,2019-07-24,15
12259,Hauts-de-France,2019-07-25,15
12260,Hauts-de-France,2019-07-26,8
12261,Hauts-de-France,2019-07-27,12
12262,Hauts-de-France,2019-07-28,7
12263,Hauts-de-France,2019-07-29,12
12264,Hauts-de-France,2019-07-30,7
12265,Hauts-de-France,2019-07-31,12
12266,Hauts-de-France,2019-08-01,8
12267,Hauts-de-France,2019-08-02,16
12268,Hauts-de-France,2019-08-03,3
12269,Hauts-de-France,2019-08-04,6
12270,Hauts-de-France,2019-08-05,11
12271,Hauts-de-France,2019-08-06,15
12272,Hauts-de-France,2019-08-07,9
12273,Hauts-de-France,2019-08-08,20
12274,Hauts-de-France,2019-08-09,8
12275,Hauts-de-France,2019-08-10,11
12276,Hauts-de-France,2019-08-11,5
12277,Hauts-de-France,2019-08-12,18
12278,Hauts-de-France,2019-08-13,17
12279,Hauts-de-France,2019-08-14,5
12280,Hauts-de-France,2019-08-15,8
12281,Hauts-de-France,2019-08-16,10
12282,Hauts-de-France,2019-08-17,3
12283,Hauts-de-France,2019-08-18,9
12284,Hauts-de-France,2019-08-19,24
12285,Hauts-de-France,2019-08-20,12
12286,Hauts-de-France,2019-08-21,17
12287,Hauts-de-France,2019-08-22,5
12288,Hauts-de-France,2019-08-23,14
12289,Hauts-de-France,2019-08-24,7
12290,Hauts-de-France,2019-08-25,6
12291,Hauts-de-France,2019-08-26,22
12292,Hauts-de-France,2019-08-27,13
12293,Hauts-de-France,2019-08-28,10
12294,Hauts-de-France,2019-08-29,14
12295,Hauts-de-France,2019-08-30,10
12296,Hauts-de-France,2019-08-31,1
12297,Hauts-de-France,2019-09-01,1
12298,Hauts-de-France,2019-09-02,48
12299,Hauts-de-France,2019-09-03,25
12300,Hauts-de-France,2019-09-04,9
12301,Hauts-de-France,2019-09-05,20
12302,Hauts-de-France,2019-09-06,8
12303,Hauts-de-France,2019-09-07,11
12304,Hauts-de-France,2019-09-08,2
12305,Hauts-de-France,2019-09-09,26
12306,Hauts-de-France,2019-09-10,22
12307,Hauts-de-France,2019-09-11,18
12308,Hauts-de-France,2019-09-12,12
12309,Hauts-de-France,2019-09-13,5
12310,Hauts-de-France,2019-09-14,7
12311,Hauts-de-France,2019-09-15,22
12312,Hauts-de-France,2019-09-16,29
12313,Hauts-de-France,2019-09-17,19
12314,Hauts-de-France,2019-09-18,5
12315,Hauts-de-France,2019-09-19,22
12316,Hauts-de-France,2019-09-20,21
12317,Hauts-de-France,2019-09-21,18
12318,Hauts-de-France,2019-09-22,7
12319,Hauts-de-France,2019-09-23,21
12320,Hauts-de-France,2019-09-24,10
12321,Hauts-de-France,2019-09-25,12
12322,Hauts-de-France,2019-09-26,9
12323,Hauts-de-France,2019-09-27,11
12324,Hauts-de-France,2019-09-28,9
12325,Hauts-de-France,2019-09-29,8
12326,Hauts-de-France,2019-09-30,21
12327,Hauts-de-France,2019-10-01,12
12328,Hauts-de-France,2019-10-02,21
