date,gare_regionsncf_libelle,type,nb_objets,freq
2021-01-01,Centre-Val de Loire,Optique,20,1113331
2021-01-01,Centre-Val de Loire,Parapluies,14,1113331
2021-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,47,1113331
2021-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",26,1113331
2021-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",4,1113331
2021-01-01,Centre-Val de Loire,"Vêtements, chaussures",34,1113331
2021-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",65,2514296
2021-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",1,2514296
2021-01-01,Centre-Val de Loire,Articles médicaux,1,2514296
2021-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",68,2514296
2021-01-01,Centre-Val de Loire,"Bijoux, montres",8,2514296
2021-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",50,2514296
2021-01-01,Centre-Val de Loire,Divers,7,2514296
2021-01-01,Centre-Val de Loire,"Livres, articles de papéterie",6,2514296
2021-01-01,Centre-Val de Loire,Optique,19,2514296
2021-01-01,Centre-Val de Loire,Parapluies,4,2514296
2021-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,31,2514296
2021-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",40,2514296
2021-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",5,2514296
2021-01-01,Centre-Val de Loire,"Vêtements, chaussures",38,2514296
2021-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",108,2885388
2021-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",5,2885388
2021-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",8,2885388
2021-01-01,Centre-Val de Loire,Articles médicaux,2,2885388
2021-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",202,2885388
2021-01-01,Centre-Val de Loire,"Bijoux, montres",10,2885388
2021-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",53,2885388
2021-01-01,Centre-Val de Loire,Divers,29,2885388
2021-01-01,Centre-Val de Loire,Instruments de musique,6,2885388
2021-01-01,Centre-Val de Loire,"Livres, articles de papéterie",29,2885388
2021-01-01,Centre-Val de Loire,Optique,56,2885388
2021-01-01,Centre-Val de Loire,Parapluies,30,2885388
2021-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,153,2885388
2021-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",75,2885388
2021-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",14,2885388
2021-01-01,Centre-Val de Loire,"Vêtements, chaussures",159,2885388
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",16,600736
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",9,600736
2021-01-01,Grand Est,Divers,4,600736
2021-01-01,Grand Est,"Livres, articles de papéterie",1,600736
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,2,600736
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",10,600736
2021-01-01,Grand Est,"Vêtements, chaussures",4,600736
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",4,791746
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",1,791746
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",5,791746
2021-01-01,Grand Est,Divers,3,791746
2021-01-01,Grand Est,Instruments de musique,3,791746
2021-01-01,Grand Est,Optique,2,791746
2021-01-01,Grand Est,Parapluies,1,791746
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",3,791746
2021-01-01,Grand Est,"Vêtements, chaussures",6,791746
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",10,992036
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",3,992036
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",8,992036
2021-01-01,Grand Est,"Bijoux, montres",2,992036
2021-01-01,Grand Est,Optique,2,992036
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",2,992036
2021-01-01,Grand Est,"Vêtements, chaussures",2,992036
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",12,1015500
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",1,1015500
2021-01-01,Grand Est,Articles médicaux,1,1015500
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",17,1015500
2021-01-01,Grand Est,"Bijoux, montres",2,1015500
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",9,1015500
2021-01-01,Grand Est,Divers,2,1015500
2021-01-01,Grand Est,"Livres, articles de papéterie",3,1015500
2021-01-01,Grand Est,Optique,10,1015500
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",7,1015500
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",1,1015500
2021-01-01,Grand Est,"Vêtements, chaussures",16,1015500
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",3,1381129
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",11,1647848
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",2,1647848
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",4,1647848
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",1,1647848
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,6,1647848
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",4,1647848
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",3,1647848
2021-01-01,Grand Est,"Vêtements, chaussures",1,1647848
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",44,3186895
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",5,3186895
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",2,3186895
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",56,3186895
2021-01-01,Grand Est,"Bijoux, montres",2,3186895
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",16,3186895
2021-01-01,Grand Est,Divers,3,3186895
2021-01-01,Grand Est,Instruments de musique,2,3186895
2021-01-01,Grand Est,Optique,17,3186895
2021-01-01,Grand Est,Parapluies,13,3186895
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,9,3186895
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",21,3186895
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",9,3186895
2021-01-01,Grand Est,"Vêtements, chaussures",39,3186895
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",150,4074689
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",19,4074689
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",11,4074689
2021-01-01,Grand Est,Articles médicaux,8,4074689
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",453,4074689
2021-01-01,Grand Est,"Bijoux, montres",14,4074689
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",80,4074689
2021-01-01,Grand Est,Divers,44,4074689
2021-01-01,Grand Est,Instruments de musique,2,4074689
2021-01-01,Grand Est,"Livres, articles de papéterie",31,4074689
2021-01-01,Grand Est,Optique,78,4074689
2021-01-01,Grand Est,Parapluies,26,4074689
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,92,4074689
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",150,4074689
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",34,4074689
2021-01-01,Grand Est,"Vêtements, chaussures",240,4074689
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",102,5959695
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",12,5959695
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",5,5959695
2021-01-01,Grand Est,Articles médicaux,4,5959695
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",233,5959695
2021-01-01,Grand Est,"Bijoux, montres",6,5959695
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",55,5959695
2021-01-01,Grand Est,Divers,9,5959695
2021-01-01,Grand Est,Instruments de musique,3,5959695
2021-01-01,Grand Est,"Livres, articles de papéterie",11,5959695
2021-01-01,Grand Est,Optique,50,5959695
2021-01-01,Grand Est,Parapluies,20,5959695
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,17,5959695
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",73,5959695
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",11,5959695
2021-01-01,Grand Est,"Vêtements, chaussures",86,5959695
2021-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",147,6402271
2021-01-01,Grand Est,"Articles d'enfants, de puériculture",39,6402271
2021-01-01,Grand Est,"Articles de sport, loisirs, camping",11,6402271
2021-01-01,Grand Est,Articles médicaux,5,6402271
2021-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",234,6402271
2021-01-01,Grand Est,"Bijoux, montres",12,6402271
2021-01-01,Grand Est,"Clés, porte-clés, badge magnétique",44,6402271
2021-01-01,Grand Est,Divers,9,6402271
2021-01-01,Grand Est,"Livres, articles de papéterie",15,6402271
2021-01-01,Grand Est,Optique,61,6402271
2021-01-01,Grand Est,Parapluies,4,6402271
2021-01-01,Grand Est,Pièces d'identités et papiers personnels,61,6402271
2021-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",130,6402271
2021-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",17,6402271
2021-01-01,Grand Est,"Vêtements, chaussures",170,6402271
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,396110
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",5,396110
2021-01-01,Hauts-de-France,Divers,1,396110
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,396110
2021-01-01,Hauts-de-France,"Vêtements, chaussures",1,396110
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,412450
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,412450
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,412450
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",1,412450
2021-01-01,Hauts-de-France,"Vêtements, chaussures",1,412450
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,511434
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,511434
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,528658
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",1,528658
2021-01-01,Hauts-de-France,Instruments de musique,1,528658
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,497057
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,497057
2021-01-01,Hauts-de-France,"Bijoux, montres",2,497057
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,497057
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",1,497057
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,497057
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",10,497057
2021-01-01,Hauts-de-France,"Vêtements, chaussures",2,497057
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,650701
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,650701
2021-01-01,Hauts-de-France,Optique,2,650701
2021-01-01,Hauts-de-France,Parapluies,1,650701
2021-01-01,Hauts-de-France,"Vêtements, chaussures",1,650701
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",27,665718
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",18,665718
2021-01-01,Hauts-de-France,Instruments de musique,1,665718
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,2,665718
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",8,665718
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",44,741122
2021-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",1,741122
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,741122
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",52,741122
2021-01-01,Hauts-de-France,"Bijoux, montres",2,741122
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",7,741122
2021-01-01,Hauts-de-France,Divers,3,741122
2021-01-01,Hauts-de-France,Optique,8,741122
2021-01-01,Hauts-de-France,Parapluies,1,741122
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,741122
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",29,741122
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",2,741122
2021-01-01,Hauts-de-France,"Vêtements, chaussures",8,741122
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",15,923165
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",18,923165
2021-01-01,Hauts-de-France,"Bijoux, montres",1,923165
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",3,923165
2021-01-01,Hauts-de-France,Divers,2,923165
2021-01-01,Hauts-de-France,Instruments de musique,1,923165
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",1,923165
2021-01-01,Hauts-de-France,Optique,3,923165
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,923165
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",14,923165
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",3,923165
2021-01-01,Hauts-de-France,"Vêtements, chaussures",3,923165
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",54,1241717
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",7,1241717
2021-01-01,Hauts-de-France,"Bijoux, montres",2,1241717
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",6,1241717
2021-01-01,Hauts-de-France,Optique,3,1241717
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,1241717
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",16,1241717
2021-01-01,Hauts-de-France,"Vêtements, chaussures",1,1241717
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,1160857
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",3,1160857
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,1160857
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",22,1375261
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",9,1375261
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,1375261
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,1375261
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",11,1375261
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",2,1375261
2021-01-01,Hauts-de-France,"Vêtements, chaussures",1,1375261
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",61,1414394
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",42,1414394
2021-01-01,Hauts-de-France,"Bijoux, montres",4,1414394
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",23,1414394
2021-01-01,Hauts-de-France,Divers,3,1414394
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",1,1414394
2021-01-01,Hauts-de-France,Optique,45,1414394
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,18,1414394
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",55,1414394
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",4,1414394
2021-01-01,Hauts-de-France,"Vêtements, chaussures",11,1414394
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",11,1275459
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",1,1275459
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",11,1275459
2021-01-01,Hauts-de-France,"Bijoux, montres",1,1275459
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,1275459
2021-01-01,Hauts-de-France,Divers,3,1275459
2021-01-01,Hauts-de-France,Optique,1,1275459
2021-01-01,Hauts-de-France,Parapluies,2,1275459
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,2,1275459
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",6,1275459
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",1,1275459
2021-01-01,Hauts-de-France,"Vêtements, chaussures",5,1275459
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",24,1887027
2021-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",2,1887027
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",1,1887027
2021-01-01,Hauts-de-France,Articles médicaux,1,1887027
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",44,1887027
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",14,1887027
2021-01-01,Hauts-de-France,Divers,4,1887027
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",2,1887027
2021-01-01,Hauts-de-France,Optique,3,1887027
2021-01-01,Hauts-de-France,Parapluies,1,1887027
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,14,1887027
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",28,1887027
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",1,1887027
2021-01-01,Hauts-de-France,"Vêtements, chaussures",9,1887027
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",34,2312445
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,2312445
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",49,2312445
2021-01-01,Hauts-de-France,"Bijoux, montres",1,2312445
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",3,2312445
2021-01-01,Hauts-de-France,Divers,1,2312445
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",1,2312445
2021-01-01,Hauts-de-France,Optique,8,2312445
2021-01-01,Hauts-de-France,Parapluies,2,2312445
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,8,2312445
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",20,2312445
2021-01-01,Hauts-de-France,"Vêtements, chaussures",14,2312445
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",48,2979908
2021-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",1,2979908
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",43,2979908
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",2,2979908
2021-01-01,Hauts-de-France,Divers,4,2979908
2021-01-01,Hauts-de-France,Instruments de musique,1,2979908
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",1,2979908
2021-01-01,Hauts-de-France,Optique,4,2979908
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,9,2979908
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",24,2979908
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",4,2979908
2021-01-01,Hauts-de-France,"Vêtements, chaussures",13,2979908
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",32,4244071
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,4244071
2021-01-01,Hauts-de-France,Articles médicaux,2,4244071
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",76,4244071
2021-01-01,Hauts-de-France,"Bijoux, montres",2,4244071
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",22,4244071
2021-01-01,Hauts-de-France,Divers,8,4244071
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",2,4244071
2021-01-01,Hauts-de-France,Optique,16,4244071
2021-01-01,Hauts-de-France,Parapluies,4,4244071
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,58,4244071
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",61,4244071
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",3,4244071
2021-01-01,Hauts-de-France,"Vêtements, chaussures",24,4244071
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",63,4729432
2021-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",12,4729432
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,4729432
2021-01-01,Hauts-de-France,Articles médicaux,2,4729432
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",150,4729432
2021-01-01,Hauts-de-France,"Bijoux, montres",11,4729432
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",38,4729432
2021-01-01,Hauts-de-France,Divers,7,4729432
2021-01-01,Hauts-de-France,Instruments de musique,2,4729432
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",5,4729432
2021-01-01,Hauts-de-France,Optique,36,4729432
2021-01-01,Hauts-de-France,Parapluies,7,4729432
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,10,4729432
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",40,4729432
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",7,4729432
2021-01-01,Hauts-de-France,"Vêtements, chaussures",90,4729432
2021-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",524,4337868
2021-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",78,4337868
2021-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",49,4337868
2021-01-01,Hauts-de-France,Articles médicaux,25,4337868
2021-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",1149,4337868
2021-01-01,Hauts-de-France,"Bijoux, montres",51,4337868
2021-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",156,4337868
2021-01-01,Hauts-de-France,Divers,97,4337868
2021-01-01,Hauts-de-France,Instruments de musique,2,4337868
2021-01-01,Hauts-de-France,"Livres, articles de papéterie",126,4337868
2021-01-01,Hauts-de-France,Optique,162,4337868
2021-01-01,Hauts-de-France,Parapluies,50,4337868
2021-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,715,4337868
2021-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",491,4337868
2021-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",32,4337868
2021-01-01,Hauts-de-France,"Vêtements, chaussures",424,4337868
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",1,126086
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",1,126086
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",2,191034
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",8,191034
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",3,191034
2021-01-01,Normandie,Optique,1,191034
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",2,191034
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",1,191034
2021-01-01,Normandie,"Vêtements, chaussures",1,191034
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",11,238620
2021-01-01,Normandie,"Articles d'enfants, de puériculture",1,238620
2021-01-01,Normandie,"Articles de sport, loisirs, camping",1,238620
2021-01-01,Normandie,Articles médicaux,1,238620
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",17,238620
2021-01-01,Normandie,"Bijoux, montres",1,238620
2021-01-01,Normandie,Divers,2,238620
2021-01-01,Normandie,Optique,2,238620
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",3,238620
2021-01-01,Normandie,"Vêtements, chaussures",2,238620
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",2,256502
2021-01-01,Normandie,Optique,1,256502
2021-01-01,Normandie,"Vêtements, chaussures",2,256502
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",3,310971
2021-01-01,Normandie,Parapluies,1,310971
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",3,468655
2021-01-01,Normandie,"Articles de sport, loisirs, camping",1,468655
2021-01-01,Normandie,"Bijoux, montres",1,468655
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",1,468655
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",2,468655
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",104,418713
2021-01-01,Normandie,"Articles d'enfants, de puériculture",13,418713
2021-01-01,Normandie,"Articles de sport, loisirs, camping",9,418713
2021-01-01,Normandie,Articles médicaux,4,418713
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",146,418713
2021-01-01,Normandie,"Bijoux, montres",4,418713
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",23,418713
2021-01-01,Normandie,Divers,33,418713
2021-01-01,Normandie,Instruments de musique,3,418713
2021-01-01,Normandie,"Livres, articles de papéterie",50,418713
2021-01-01,Normandie,Optique,75,418713
2021-01-01,Normandie,Parapluies,23,418713
2021-01-01,Normandie,Pièces d'identités et papiers personnels,40,418713
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",32,418713
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",5,418713
2021-01-01,Normandie,"Vêtements, chaussures",147,418713
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",2,823348
2021-01-01,Normandie,"Articles d'enfants, de puériculture",5,823348
2021-01-01,Normandie,"Articles de sport, loisirs, camping",1,823348
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",15,823348
2021-01-01,Normandie,"Bijoux, montres",1,823348
2021-01-01,Normandie,Instruments de musique,1,823348
2021-01-01,Normandie,Optique,3,823348
2021-01-01,Normandie,Pièces d'identités et papiers personnels,1,823348
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",1,823348
2021-01-01,Normandie,"Vêtements, chaussures",5,823348
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",20,787499
2021-01-01,Normandie,"Articles de sport, loisirs, camping",1,787499
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",6,787499
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",1,787499
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",3,787499
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",1,787499
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",64,1373175
2021-01-01,Normandie,"Articles d'enfants, de puériculture",3,1373175
2021-01-01,Normandie,"Articles de sport, loisirs, camping",15,1373175
2021-01-01,Normandie,Articles médicaux,6,1373175
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",171,1373175
2021-01-01,Normandie,"Bijoux, montres",7,1373175
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",51,1373175
2021-01-01,Normandie,Divers,16,1373175
2021-01-01,Normandie,"Livres, articles de papéterie",18,1373175
2021-01-01,Normandie,Optique,47,1373175
2021-01-01,Normandie,Parapluies,5,1373175
2021-01-01,Normandie,Pièces d'identités et papiers personnels,14,1373175
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",46,1373175
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",8,1373175
2021-01-01,Normandie,"Vêtements, chaussures",137,1373175
2021-01-01,Normandie,"Appareils électroniques, informatiques, appareils photo",139,2523089
