,code_dep,date,lat,long,tc
175,65,2017-12-31,43.188,0.0,12.721571330117182
176,65,2018-12-31,43.188,0.0,12.981727460426727
177,65,2019-12-31,43.188,0.0,12.94831730769233
178,65,2020-12-31,43.188,0.0,13.512015104703078
179,65,2021-12-31,43.188,0.0,12.618801652892584
180,66,2016-12-31,42.737167,2.872833,16.362658444672856
181,66,2017-12-31,42.737167,2.872833,16.38700895933841
182,66,2018-12-31,42.737167,2.872833,16.87447540419679
183,66,2019-12-31,42.737167,2.872833,16.31533635413038
184,66,2020-12-31,42.737167,2.872833,16.45199862164027
185,66,2021-12-31,42.737167,2.8728330000000004,16.25741824440622
186,67,2016-12-31,48.5495,7.640333,11.119685314685338
187,67,2017-12-31,48.5495,7.640333,11.614856945880753
188,67,2018-12-31,48.5495,7.640333,12.561387839230527
189,67,2019-12-31,48.54950000000001,7.640333,12.106657515442715
190,67,2020-12-31,48.5495,7.640333,12.570304481696908
191,67,2021-12-31,48.54950000000001,7.640333,10.950188938509125
192,68,2016-12-31,47.614332999999995,7.51,10.808878183069535
193,68,2017-12-31,47.61433300000001,7.51,11.35251031636866
194,68,2018-12-31,47.614333,7.510000000000001,12.22959148644012
195,68,2019-12-31,47.61433300000001,7.51,11.534591626630085
196,68,2020-12-31,47.614333,7.51,12.154196642685873
197,68,2021-12-31,47.614333,7.51,10.618580733630465
198,69,2016-12-31,45.7265,5.077833,12.574119658119681
199,69,2017-12-31,45.7265,5.077833,13.048024733768488
200,69,2018-12-31,45.7265,5.077833,13.870442842430506
201,69,2019-12-31,45.72650000000001,5.077833,13.503806584362161
202,69,2020-12-31,45.7265,5.077833,14.057367521367544
203,69,2021-12-31,45.72650000000001,5.077833,12.354938271604961
204,76,2016-12-31,49.383,1.181667,10.698526387936965
205,76,2017-12-31,49.383,1.181667,11.217944310759734
206,76,2018-12-31,49.383,1.181667,11.571972555746164
207,76,2019-12-31,49.383,1.181667,11.36668951336534
208,76,2020-12-31,49.382999999999996,1.181667,11.978153846153868
209,76,2021-12-31,49.383,1.181667,10.576965327840737
210,80,2016-12-31,50.136,1.8339999999999999,10.916683760683783
211,80,2017-12-31,50.136,1.8339999999999999,11.456067377105558
212,80,2018-12-31,50.136,1.8339999999999999,11.560020625644574
213,80,2019-12-31,50.136,1.834,11.505668155273124
214,80,2020-12-31,50.136,1.8340000000000003,12.130861244019162
215,80,2021-12-31,50.136,1.834,10.92985127478756
216,83,2016-12-31,43.079333,5.940833,16.371493212669705
217,83,2017-12-31,43.079333,5.9408330000000005,16.13200554208523
218,83,2018-12-31,43.079333,5.940833,16.520305980528533
219,83,2019-12-31,43.079333,5.940833,16.53464484679668
220,83,2020-12-31,43.079333,5.940833,11.010067114093983
221,83,2021-12-31,43.079333,5.940832999999999,
222,86,2016-12-31,46.593833,0.314333,12.092886456908367
223,86,2017-12-31,46.593833,0.314333,12.513981449673675
224,86,2018-12-31,46.593833,0.314333,13.125945017182152
225,86,2019-12-31,46.593833,0.314333,12.950909090909114
226,86,2020-12-31,46.593833,0.314333,13.39952136752139
227,86,2021-12-31,46.593833,0.314333,11.950446122168863
228,87,2016-12-31,45.861167,1.175,11.670759233926152
229,87,2017-12-31,45.861166999999995,1.175,11.738170563961507
230,87,2018-12-31,45.861167,1.175,12.532818400274653
231,87,2019-12-31,45.861167,1.175,12.310795065113114
232,87,2020-12-31,45.861167,1.175,12.751555555555578
233,87,2021-12-31,45.861167,1.175,11.434236706689559
234,91,2016-12-31,48.716833,2.384333,11.773376623376647
235,91,2017-12-31,48.716832999999994,2.384333,12.305876288659816
236,91,2018-12-31,48.71683300000001,2.384333,12.95078929306797
237,91,2019-12-31,48.716833,2.384333,12.814266117969845
238,91,2020-12-31,48.71683300000001,2.384333,13.554138166894688
239,91,2021-12-31,48.716833,2.384333,12.00572898799316
