date,type,nb_objets
2019-04-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",587
2019-04-21 00:00:00+00:00,"Bijoux, montres",21
2019-04-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",90
2019-04-21 00:00:00+00:00,Divers,25
2019-04-21 00:00:00+00:00,Instruments de musique,3
2019-04-21 00:00:00+00:00,"Livres, articles de papéterie",36
2019-04-21 00:00:00+00:00,Optique,93
2019-04-21 00:00:00+00:00,Parapluies,6
2019-04-21 00:00:00+00:00,Pièces d'identités et papiers personnels,134
2019-04-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",216
2019-04-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
2019-04-21 00:00:00+00:00,"Vêtements, chaussures",278
2019-04-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",284
2019-04-28 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2019-04-28 00:00:00+00:00,"Articles de sport, loisirs, camping",24
2019-04-28 00:00:00+00:00,Articles médicaux,6
2019-04-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",603
2019-04-28 00:00:00+00:00,"Bijoux, montres",17
2019-04-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",66
2019-04-28 00:00:00+00:00,Divers,43
2019-04-28 00:00:00+00:00,Instruments de musique,6
2019-04-28 00:00:00+00:00,"Livres, articles de papéterie",24
2019-04-28 00:00:00+00:00,Optique,100
2019-04-28 00:00:00+00:00,Parapluies,19
2019-04-28 00:00:00+00:00,Pièces d'identités et papiers personnels,143
2019-04-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",202
2019-04-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2019-04-28 00:00:00+00:00,"Vêtements, chaussures",239
2019-05-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",240
2019-05-05 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2019-05-05 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2019-05-05 00:00:00+00:00,Articles médicaux,6
2019-05-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",552
2019-05-05 00:00:00+00:00,"Bijoux, montres",10
2019-05-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",75
2019-05-05 00:00:00+00:00,Divers,46
2019-05-05 00:00:00+00:00,Instruments de musique,7
2019-05-05 00:00:00+00:00,"Livres, articles de papéterie",22
2019-05-05 00:00:00+00:00,Optique,108
2019-05-05 00:00:00+00:00,Parapluies,17
2019-05-05 00:00:00+00:00,Pièces d'identités et papiers personnels,125
2019-05-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",223
2019-05-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",36
2019-05-05 00:00:00+00:00,"Vêtements, chaussures",201
2019-05-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",247
2019-05-12 00:00:00+00:00,"Articles d'enfants, de puériculture",16
2019-05-12 00:00:00+00:00,"Articles de sport, loisirs, camping",7
2019-05-12 00:00:00+00:00,Articles médicaux,9
2019-05-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",505
2019-05-12 00:00:00+00:00,"Bijoux, montres",17
2019-05-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",58
2019-05-12 00:00:00+00:00,Divers,38
2019-05-12 00:00:00+00:00,Instruments de musique,4
2019-05-12 00:00:00+00:00,"Livres, articles de papéterie",34
2019-05-12 00:00:00+00:00,Optique,76
2019-05-12 00:00:00+00:00,Parapluies,22
2019-05-12 00:00:00+00:00,Pièces d'identités et papiers personnels,131
2019-05-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",147
2019-05-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
2019-05-12 00:00:00+00:00,"Vêtements, chaussures",229
2019-05-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",297
2019-05-19 00:00:00+00:00,"Articles d'enfants, de puériculture",15
2019-05-19 00:00:00+00:00,"Articles de sport, loisirs, camping",11
2019-05-19 00:00:00+00:00,Articles médicaux,7
2019-05-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",555
2019-05-19 00:00:00+00:00,"Bijoux, montres",21
2019-05-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",78
2019-05-19 00:00:00+00:00,Divers,30
2019-05-19 00:00:00+00:00,Instruments de musique,3
2019-05-19 00:00:00+00:00,"Livres, articles de papéterie",35
2019-05-19 00:00:00+00:00,Optique,115
2019-05-19 00:00:00+00:00,Parapluies,12
2019-05-19 00:00:00+00:00,Pièces d'identités et papiers personnels,127
2019-05-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",194
2019-05-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",37
2019-05-19 00:00:00+00:00,"Vêtements, chaussures",206
2019-05-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",272
2019-05-26 00:00:00+00:00,"Articles d'enfants, de puériculture",12
2019-05-26 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2019-05-26 00:00:00+00:00,Articles médicaux,13
2019-05-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",564
2019-05-26 00:00:00+00:00,"Bijoux, montres",21
2019-05-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",93
2019-05-26 00:00:00+00:00,Divers,56
2019-05-26 00:00:00+00:00,Instruments de musique,4
2019-05-26 00:00:00+00:00,"Livres, articles de papéterie",53
2019-05-26 00:00:00+00:00,Optique,102
2019-05-26 00:00:00+00:00,Parapluies,23
2019-05-26 00:00:00+00:00,Pièces d'identités et papiers personnels,122
2019-05-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",212
2019-05-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",36
2019-05-26 00:00:00+00:00,"Vêtements, chaussures",253
2019-06-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",266
2019-06-02 00:00:00+00:00,"Articles d'enfants, de puériculture",14
2019-06-02 00:00:00+00:00,"Articles de sport, loisirs, camping",16
2019-06-02 00:00:00+00:00,Articles médicaux,10
2019-06-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",521
2019-06-02 00:00:00+00:00,"Bijoux, montres",8
2019-06-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",71
2019-06-02 00:00:00+00:00,Divers,36
2019-06-02 00:00:00+00:00,Instruments de musique,12
2019-06-02 00:00:00+00:00,"Livres, articles de papéterie",27
2019-06-02 00:00:00+00:00,Optique,99
2019-06-02 00:00:00+00:00,Parapluies,10
2019-06-02 00:00:00+00:00,Pièces d'identités et papiers personnels,102
2019-06-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",198
2019-06-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",27
2019-06-02 00:00:00+00:00,"Vêtements, chaussures",268
2019-06-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",316
2019-06-09 00:00:00+00:00,"Articles d'enfants, de puériculture",19
2019-06-09 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2019-06-09 00:00:00+00:00,Articles médicaux,8
2019-06-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",581
2019-06-09 00:00:00+00:00,"Bijoux, montres",16
2019-06-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",79
2019-06-09 00:00:00+00:00,Divers,43
2019-06-09 00:00:00+00:00,Instruments de musique,2
2019-06-09 00:00:00+00:00,"Livres, articles de papéterie",24
2019-06-09 00:00:00+00:00,Optique,124
2019-06-09 00:00:00+00:00,Parapluies,25
2019-06-09 00:00:00+00:00,Pièces d'identités et papiers personnels,136
2019-06-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",233
2019-06-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",26
2019-06-09 00:00:00+00:00,"Vêtements, chaussures",274
2019-06-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",286
2019-06-16 00:00:00+00:00,"Articles d'enfants, de puériculture",18
2019-06-16 00:00:00+00:00,"Articles de sport, loisirs, camping",14
2019-06-16 00:00:00+00:00,Articles médicaux,3
2019-06-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",574
2019-06-16 00:00:00+00:00,"Bijoux, montres",18
2019-06-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",80
2019-06-16 00:00:00+00:00,Divers,32
2019-06-16 00:00:00+00:00,Instruments de musique,3
2019-06-16 00:00:00+00:00,"Livres, articles de papéterie",26
2019-06-16 00:00:00+00:00,Optique,91
2019-06-16 00:00:00+00:00,Parapluies,29
2019-06-16 00:00:00+00:00,Pièces d'identités et papiers personnels,130
2019-06-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",191
2019-06-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
2019-06-16 00:00:00+00:00,"Vêtements, chaussures",237
2019-06-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",309
2019-06-23 00:00:00+00:00,"Articles d'enfants, de puériculture",14
2019-06-23 00:00:00+00:00,"Articles de sport, loisirs, camping",17
2019-06-23 00:00:00+00:00,Articles médicaux,7
2019-06-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",602
2019-06-23 00:00:00+00:00,"Bijoux, montres",20
2019-06-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",103
2019-06-23 00:00:00+00:00,Divers,43
2019-06-23 00:00:00+00:00,Instruments de musique,5
2019-06-23 00:00:00+00:00,"Livres, articles de papéterie",40
2019-06-23 00:00:00+00:00,Optique,120
2019-06-23 00:00:00+00:00,Parapluies,13
2019-06-23 00:00:00+00:00,Pièces d'identités et papiers personnels,105
2019-06-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",213
2019-06-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",47
2019-06-23 00:00:00+00:00,"Vêtements, chaussures",344
2019-06-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",345
2019-06-30 00:00:00+00:00,"Articles d'enfants, de puériculture",15
2019-06-30 00:00:00+00:00,"Articles de sport, loisirs, camping",20
2019-06-30 00:00:00+00:00,Articles médicaux,11
2019-06-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",543
2019-06-30 00:00:00+00:00,"Bijoux, montres",11
2019-06-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",72
2019-06-30 00:00:00+00:00,Divers,44
2019-06-30 00:00:00+00:00,Instruments de musique,1
2019-06-30 00:00:00+00:00,"Livres, articles de papéterie",26
2019-06-30 00:00:00+00:00,Optique,128
2019-06-30 00:00:00+00:00,Parapluies,7
2019-06-30 00:00:00+00:00,Pièces d'identités et papiers personnels,123
2019-06-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",219
2019-06-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
2019-06-30 00:00:00+00:00,"Vêtements, chaussures",243
2019-07-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",336
2019-07-07 00:00:00+00:00,"Articles d'enfants, de puériculture",25
2019-07-07 00:00:00+00:00,"Articles de sport, loisirs, camping",39
2019-07-07 00:00:00+00:00,Articles médicaux,8
2019-07-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",626
2019-07-07 00:00:00+00:00,"Bijoux, montres",14
2019-07-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",93
2019-07-07 00:00:00+00:00,Divers,47
2019-07-07 00:00:00+00:00,Instruments de musique,7
2019-07-07 00:00:00+00:00,"Livres, articles de papéterie",43
2019-07-07 00:00:00+00:00,Optique,159
2019-07-07 00:00:00+00:00,Parapluies,2
2019-07-07 00:00:00+00:00,Pièces d'identités et papiers personnels,133
2019-07-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",250
2019-07-07 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",49
2019-07-07 00:00:00+00:00,"Vêtements, chaussures",265
2019-07-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",315
2019-07-14 00:00:00+00:00,"Articles d'enfants, de puériculture",25
2019-07-14 00:00:00+00:00,"Articles de sport, loisirs, camping",35
2019-07-14 00:00:00+00:00,Articles médicaux,5
2019-07-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",627
2019-07-14 00:00:00+00:00,"Bijoux, montres",14
2019-07-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",86
2019-07-14 00:00:00+00:00,Divers,54
2019-07-14 00:00:00+00:00,Instruments de musique,9
2019-07-14 00:00:00+00:00,"Livres, articles de papéterie",34
2019-07-14 00:00:00+00:00,Optique,137
2019-07-14 00:00:00+00:00,Parapluies,2
2019-07-14 00:00:00+00:00,Pièces d'identités et papiers personnels,110
2019-07-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",232
2019-07-14 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",42
2019-07-14 00:00:00+00:00,"Vêtements, chaussures",309
2019-07-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",318
2019-07-21 00:00:00+00:00,"Articles d'enfants, de puériculture",29
2019-07-21 00:00:00+00:00,"Articles de sport, loisirs, camping",38
2019-07-21 00:00:00+00:00,Articles médicaux,15
2019-07-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",664
2019-07-21 00:00:00+00:00,"Bijoux, montres",25
2019-07-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",105
2019-07-21 00:00:00+00:00,Divers,51
2019-07-21 00:00:00+00:00,Instruments de musique,6
2019-07-21 00:00:00+00:00,"Livres, articles de papéterie",46
2019-07-21 00:00:00+00:00,Optique,155
2019-07-21 00:00:00+00:00,Parapluies,5
2019-07-21 00:00:00+00:00,Pièces d'identités et papiers personnels,150
2019-07-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",243
2019-07-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
2019-07-21 00:00:00+00:00,"Vêtements, chaussures",328
2019-07-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",290
2019-07-28 00:00:00+00:00,"Articles d'enfants, de puériculture",30
2019-07-28 00:00:00+00:00,"Articles de sport, loisirs, camping",35
2019-07-28 00:00:00+00:00,Articles médicaux,4
2019-07-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",568
2019-07-28 00:00:00+00:00,"Bijoux, montres",13
2019-07-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",71
2019-07-28 00:00:00+00:00,Divers,49
2019-07-28 00:00:00+00:00,Instruments de musique,8
2019-07-28 00:00:00+00:00,"Livres, articles de papéterie",32
2019-07-28 00:00:00+00:00,Optique,136
2019-07-28 00:00:00+00:00,Parapluies,11
2019-07-28 00:00:00+00:00,Pièces d'identités et papiers personnels,120
2019-07-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",228
2019-07-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
2019-07-28 00:00:00+00:00,"Vêtements, chaussures",258
2019-08-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",272
2019-08-04 00:00:00+00:00,"Articles d'enfants, de puériculture",32
2019-08-04 00:00:00+00:00,"Articles de sport, loisirs, camping",49
2019-08-04 00:00:00+00:00,Articles médicaux,7
2019-08-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",575
2019-08-04 00:00:00+00:00,"Bijoux, montres",14
2019-08-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",52
2019-08-04 00:00:00+00:00,Divers,46
2019-08-04 00:00:00+00:00,Instruments de musique,7
2019-08-04 00:00:00+00:00,"Livres, articles de papéterie",27
2019-08-04 00:00:00+00:00,Optique,124
2019-08-04 00:00:00+00:00,Parapluies,6
2019-08-04 00:00:00+00:00,Pièces d'identités et papiers personnels,110
2019-08-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",214
2019-08-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
2019-08-04 00:00:00+00:00,"Vêtements, chaussures",310
2019-08-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",282
2019-08-11 00:00:00+00:00,"Articles d'enfants, de puériculture",16
2019-08-11 00:00:00+00:00,"Articles de sport, loisirs, camping",47
2019-08-11 00:00:00+00:00,Articles médicaux,10
2019-08-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",570
2019-08-11 00:00:00+00:00,"Bijoux, montres",17
2019-08-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",80
2019-08-11 00:00:00+00:00,Divers,48
2019-08-11 00:00:00+00:00,Instruments de musique,11
2019-08-11 00:00:00+00:00,"Livres, articles de papéterie",35
2019-08-11 00:00:00+00:00,Optique,119
2019-08-11 00:00:00+00:00,Parapluies,14
2019-08-11 00:00:00+00:00,Pièces d'identités et papiers personnels,117
2019-08-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",212
2019-08-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",35
2019-08-11 00:00:00+00:00,"Vêtements, chaussures",255
2019-08-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",235
2019-08-18 00:00:00+00:00,"Articles d'enfants, de puériculture",45
2019-08-18 00:00:00+00:00,"Articles de sport, loisirs, camping",47
2019-08-18 00:00:00+00:00,Articles médicaux,6
2019-08-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",548
2019-08-18 00:00:00+00:00,"Bijoux, montres",14
2019-08-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",53
2019-08-18 00:00:00+00:00,Divers,45
2019-08-18 00:00:00+00:00,Instruments de musique,6
2019-08-18 00:00:00+00:00,"Livres, articles de papéterie",25
2019-08-18 00:00:00+00:00,Optique,107
2019-08-18 00:00:00+00:00,Parapluies,14
2019-08-18 00:00:00+00:00,Pièces d'identités et papiers personnels,155
2019-08-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",217
2019-08-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2019-08-18 00:00:00+00:00,"Vêtements, chaussures",288
2019-08-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",244
2019-08-25 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2019-08-25 00:00:00+00:00,"Articles de sport, loisirs, camping",32
2019-08-25 00:00:00+00:00,Articles médicaux,7
2019-08-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",580
2019-08-25 00:00:00+00:00,"Bijoux, montres",10
2019-08-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",60
2019-08-25 00:00:00+00:00,Divers,38
2019-08-25 00:00:00+00:00,Instruments de musique,6
2019-08-25 00:00:00+00:00,"Livres, articles de papéterie",24
2019-08-25 00:00:00+00:00,Optique,117
2019-08-25 00:00:00+00:00,Parapluies,8
2019-08-25 00:00:00+00:00,Pièces d'identités et papiers personnels,98
2019-08-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",219
2019-08-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
2019-08-25 00:00:00+00:00,"Vêtements, chaussures",256
2019-09-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",273
2019-09-01 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2019-09-01 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2019-09-01 00:00:00+00:00,Articles médicaux,4
2019-09-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",552
2019-09-01 00:00:00+00:00,"Bijoux, montres",17
2019-09-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",71
2019-09-01 00:00:00+00:00,Divers,40
2019-09-01 00:00:00+00:00,Instruments de musique,3
2019-09-01 00:00:00+00:00,"Livres, articles de papéterie",33
2019-09-01 00:00:00+00:00,Optique,100
2019-09-01 00:00:00+00:00,Parapluies,8
2019-09-01 00:00:00+00:00,Pièces d'identités et papiers personnels,117
2019-09-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",197
2019-09-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
2019-09-01 00:00:00+00:00,"Vêtements, chaussures",267
2019-09-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",248
2019-09-08 00:00:00+00:00,"Articles d'enfants, de puériculture",23
2019-09-08 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2019-09-08 00:00:00+00:00,Articles médicaux,9
2019-09-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",604
2019-09-08 00:00:00+00:00,"Bijoux, montres",10
2019-09-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",84
2019-09-08 00:00:00+00:00,Divers,43
2019-09-08 00:00:00+00:00,Instruments de musique,4
2019-09-08 00:00:00+00:00,"Livres, articles de papéterie",30
2019-09-08 00:00:00+00:00,Optique,153
2019-09-08 00:00:00+00:00,Parapluies,2
2019-09-08 00:00:00+00:00,Pièces d'identités et papiers personnels,128
2019-09-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",252
2019-09-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
2019-09-08 00:00:00+00:00,"Vêtements, chaussures",269
2019-09-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",285
2019-09-15 00:00:00+00:00,"Articles d'enfants, de puériculture",5
2019-09-15 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2019-09-15 00:00:00+00:00,Articles médicaux,18
2019-09-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",548
2019-09-15 00:00:00+00:00,"Bijoux, montres",14
2019-09-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",93
2019-09-15 00:00:00+00:00,Divers,46
2019-09-15 00:00:00+00:00,Instruments de musique,10
2019-09-15 00:00:00+00:00,"Livres, articles de papéterie",19
2019-09-15 00:00:00+00:00,Optique,97
2019-09-15 00:00:00+00:00,Parapluies,6
2019-09-15 00:00:00+00:00,Pièces d'identités et papiers personnels,103
2019-09-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",226
2019-09-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",35
2019-09-15 00:00:00+00:00,"Vêtements, chaussures",321
2019-09-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",320
2019-09-22 00:00:00+00:00,"Articles d'enfants, de puériculture",14
2019-09-22 00:00:00+00:00,"Articles de sport, loisirs, camping",22
2019-09-22 00:00:00+00:00,Articles médicaux,9
2019-09-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",580
2019-09-22 00:00:00+00:00,"Bijoux, montres",20
2019-09-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
2019-09-22 00:00:00+00:00,Divers,64
2019-09-22 00:00:00+00:00,Instruments de musique,3
2019-09-22 00:00:00+00:00,"Livres, articles de papéterie",45
2019-09-22 00:00:00+00:00,Optique,120
2019-09-22 00:00:00+00:00,Parapluies,3
2019-09-22 00:00:00+00:00,Pièces d'identités et papiers personnels,116
2019-09-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",217
2019-09-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
2019-09-22 00:00:00+00:00,"Vêtements, chaussures",380
2019-09-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",264
2019-09-29 00:00:00+00:00,"Articles d'enfants, de puériculture",13
2019-09-29 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2019-09-29 00:00:00+00:00,Articles médicaux,8
2019-09-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",556
2019-09-29 00:00:00+00:00,"Bijoux, montres",14
2019-09-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",56
2019-09-29 00:00:00+00:00,Divers,34
2019-09-29 00:00:00+00:00,Instruments de musique,4
2019-09-29 00:00:00+00:00,"Livres, articles de papéterie",39
2019-09-29 00:00:00+00:00,Optique,83
2019-09-29 00:00:00+00:00,Parapluies,25
2019-09-29 00:00:00+00:00,Pièces d'identités et papiers personnels,95
2019-09-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",160
2019-09-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
2019-09-29 00:00:00+00:00,"Vêtements, chaussures",262
2019-10-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",231
2019-10-06 00:00:00+00:00,"Articles d'enfants, de puériculture",13
2019-10-06 00:00:00+00:00,"Articles de sport, loisirs, camping",14
2019-10-06 00:00:00+00:00,Articles médicaux,6
2019-10-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",575
2019-10-06 00:00:00+00:00,"Bijoux, montres",14
2019-10-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",82
2019-10-06 00:00:00+00:00,Divers,50
2019-10-06 00:00:00+00:00,Instruments de musique,4
2019-10-06 00:00:00+00:00,"Livres, articles de papéterie",46
2019-10-06 00:00:00+00:00,Optique,89
2019-10-06 00:00:00+00:00,Parapluies,19
2019-10-06 00:00:00+00:00,Pièces d'identités et papiers personnels,89
2019-10-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",212
2019-10-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
2019-10-06 00:00:00+00:00,"Vêtements, chaussures",247
2019-10-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",321
2019-10-13 00:00:00+00:00,"Articles d'enfants, de puériculture",7
2019-10-13 00:00:00+00:00,"Articles de sport, loisirs, camping",10
2019-10-13 00:00:00+00:00,Articles médicaux,9
2019-10-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",605
2019-10-13 00:00:00+00:00,"Bijoux, montres",13
2019-10-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",88
2019-10-13 00:00:00+00:00,Divers,56
2019-10-13 00:00:00+00:00,Instruments de musique,2
2019-10-13 00:00:00+00:00,"Livres, articles de papéterie",47
2019-10-13 00:00:00+00:00,Optique,106
2019-10-13 00:00:00+00:00,Parapluies,30
2019-10-13 00:00:00+00:00,Pièces d'identités et papiers personnels,110
2019-10-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",205
2019-10-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",30
2019-10-13 00:00:00+00:00,"Vêtements, chaussures",261
2019-10-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",269
2019-10-20 00:00:00+00:00,"Articles d'enfants, de puériculture",10
2019-10-20 00:00:00+00:00,"Articles de sport, loisirs, camping",9
2019-10-20 00:00:00+00:00,Articles médicaux,5
2019-10-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",544
2019-10-20 00:00:00+00:00,"Bijoux, montres",16
2019-10-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",65
2019-10-20 00:00:00+00:00,Divers,43
2019-10-20 00:00:00+00:00,Instruments de musique,2
2019-10-20 00:00:00+00:00,"Livres, articles de papéterie",37
2019-10-20 00:00:00+00:00,Optique,81
2019-10-20 00:00:00+00:00,Parapluies,27
2019-10-20 00:00:00+00:00,Pièces d'identités et papiers personnels,97
2019-10-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",170
2019-10-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
2019-10-20 00:00:00+00:00,"Vêtements, chaussures",198
2019-10-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",282
2019-10-27 00:00:00+00:00,"Articles d'enfants, de puériculture",21
2019-10-27 00:00:00+00:00,"Articles de sport, loisirs, camping",11
