,temperature_moyenne,nb_lost_item
3485,11.437499999999998,15
3486,11.4375,77
3487,11.437500000000002,9
3488,11.45,103
3489,11.450000000000001,143
3490,11.450000000000003,35
3491,11.462499999999999,34
3492,11.4625,82
3493,11.462500000000002,4
3494,11.471428571428572,2
3495,11.471428571428573,3
3496,11.474999999999998,71
3497,11.475,128
3498,11.475000000000001,24
3499,11.483333333333334,1
3500,11.485714285714284,16
3501,11.485714285714286,4
3502,11.487499999999997,3
3503,11.487499999999999,68
3504,11.4875,97
3505,11.499999999999998,8
3506,11.5,110
3507,11.500000000000002,35
3508,11.5125,105
3509,11.512500000000001,80
3510,11.512500000000003,1
3511,11.524999999999999,64
3512,11.525,92
3513,11.525000000000002,3
3514,11.528571428571428,15
3515,11.537499999999998,4
3516,11.5375,107
3517,11.537500000000001,26
3518,11.549999999999999,30
3519,11.55,79
3520,11.550000000000002,5
3521,11.562499999999998,9
3522,11.5625,148
3523,11.562500000000002,67
3524,11.574999999999998,2
3525,11.575,90
3526,11.575000000000001,58
3527,11.587499999999999,72
3528,11.5875,159
3529,11.587500000000002,43
3530,11.599999999999998,38
3531,11.6,158
3532,11.600000000000001,29
3533,11.612499999999999,69
3534,11.6125,100
3535,11.624999999999998,2
3536,11.625,121
3537,11.625000000000002,25
3538,11.637499999999998,2
3539,11.6375,98
3540,11.637500000000001,48
3541,11.649999999999999,83
3542,11.65,110
3543,11.662499999999998,6
3544,11.6625,110
3545,11.662500000000001,41
3546,11.674999999999997,18
3547,11.674999999999999,52
3548,11.675,141
3549,11.687499999999998,27
3550,11.6875,146
3551,11.687500000000002,50
3552,11.7,83
3553,11.700000000000001,114
3554,11.712499999999999,58
3555,11.7125,85
3556,11.712500000000002,4
3557,11.714285714285717,3
3558,11.724999999999998,2
3559,11.725,123
3560,11.725000000000001,5
3561,11.737499999999999,135
3562,11.7375,70
3563,11.737500000000002,14
3564,11.749999999999998,36
3565,11.75,153
3566,11.750000000000002,13
3567,11.762499999999998,2
3568,11.7625,75
3569,11.762500000000001,40
3570,11.762500000000003,6
3571,11.774999999999999,41
3572,11.775,131
3573,11.775000000000002,14
3574,11.785714285714286,6
3575,11.787499999999998,32
3576,11.7875,101
3577,11.787500000000001,39
3578,11.799999999999997,3
3579,11.799999999999999,17
3580,11.8,119
3581,11.800000000000002,5
3582,11.812499999999998,41
3583,11.8125,91
3584,11.812500000000002,16
3585,11.825,167
3586,11.825000000000001,93
3587,11.837499999999999,41
3588,11.8375,72
3589,11.837500000000002,3
3590,11.849999999999998,13
3591,11.85,100
3592,11.850000000000001,65
3593,11.860000000000001,8
3594,11.862499999999999,52
3595,11.8625,89
3596,11.862500000000002,3
3597,11.87142857142857,4
3598,11.874999999999998,15
3599,11.875,109
3600,11.875000000000002,9
3601,11.885714285714284,1
3602,11.887499999999998,9
3603,11.8875,117
3604,11.887500000000001,44
3605,11.887500000000003,2
3606,11.899999999999997,4
3607,11.899999999999999,39
3608,11.9,111
3609,11.900000000000002,15
3610,11.912499999999998,22
3611,11.9125,83
3612,11.912500000000001,55
3613,11.92,6
3614,11.924999999999999,32
3615,11.925,143
3616,11.925000000000002,1
3617,11.928571428571429,2
3618,11.937499999999998,21
3619,11.9375,103
3620,11.937500000000002,14
3621,11.95,43
3622,11.950000000000001,28
3623,11.950000000000003,2
3624,11.962499999999999,52
3625,11.9625,61
3626,11.962500000000002,17
3627,11.971428571428573,2
3628,11.974999999999998,16
3629,11.975,88
3630,11.975000000000001,43
3631,11.98,1
3632,11.983333333333334,5
3633,11.987499999999999,67
3634,11.9875,85
3635,11.999999999999998,12
3636,12.0,86
3637,12.000000000000002,9
3638,12.012499999999998,3
3639,12.0125,21
3640,12.012500000000001,42
3641,12.014285714285714,2
3642,12.014285714285716,5
3643,12.024999999999999,42
3644,12.025,52
3645,12.025000000000002,7
3646,12.033333333333333,9
3647,12.037499999999998,39
3648,12.0375,88
3649,12.037500000000001,53
3650,12.049999999999999,87
3651,12.05,85
3652,12.050000000000002,19
3653,12.062499999999998,7
3654,12.0625,109
3655,12.062500000000002,30
3656,12.075,59
3657,12.075000000000001,45
3658,12.075000000000003,1
3659,12.083333333333334,1
3660,12.085714285714285,10
3661,12.087499999999999,55
3662,12.0875,144
3663,12.087500000000002,21
3664,12.099999999999998,19
3665,12.1,75
3666,12.100000000000001,43
3667,12.100000000000003,5
3668,12.112499999999999,53
3669,12.1125,129
3670,12.114285714285714,1
3671,12.114285714285716,3
3672,12.124999999999998,24
3673,12.125,79
3674,12.125000000000002,17
3675,12.1375,119
3676,12.137500000000001,40
3677,12.142857142857142,2
3678,12.149999999999999,26
3679,12.15,96
3680,12.150000000000002,8
3681,12.157142857142858,11
3682,12.162499999999998,57
3683,12.1625,90
3684,12.162500000000001,83
3685,12.174999999999997,5
3686,12.174999999999999,73
3687,12.175,67
3688,12.175000000000002,4
3689,12.187499999999998,1
3690,12.1875,82
3691,12.187500000000002,16
3692,12.2,52
3693,12.200000000000001,77
3694,12.200000000000003,12
3695,12.212499999999997,1
3696,12.212499999999999,24
3697,12.2125,105
3698,12.212500000000002,8
3699,12.224999999999998,6
3700,12.225,122
3701,12.225000000000001,101
3702,12.228571428571428,1
3703,12.22857142857143,1
3704,12.237499999999999,60
3705,12.2375,108
3706,12.237500000000002,1
3707,12.242857142857144,11
3708,12.249999999999998,37
3709,12.25,80
3710,12.250000000000002,53
3711,12.257142857142858,4
3712,12.262499999999998,11
3713,12.2625,80
3714,12.262500000000001,60
3715,12.266666666666666,4
3716,12.271428571428572,4
3717,12.274999999999997,1
3718,12.274999999999999,80
3719,12.275,63
3720,12.275000000000002,6
3721,12.287499999999998,2
3722,12.2875,50
3723,12.287500000000001,52
3724,12.299999999999997,19
3725,12.299999999999999,44
3726,12.3,79
3727,12.312499999999998,46
3728,12.3125,77
3729,12.312500000000002,33
3730,12.324999999999998,4
3731,12.325,116
3732,12.325000000000001,93
3733,12.325000000000003,1
3734,12.337499999999999,27
3735,12.3375,107
3736,12.337500000000002,25
3737,12.349999999999998,7
3738,12.35,100
3739,12.350000000000001,42
3740,12.362499999999999,34
3741,12.3625,94
3742,12.362500000000002,8
3743,12.374999999999998,47
3744,12.375,144
3745,12.375000000000002,13
3746,12.387499999999998,6
3747,12.3875,104
3748,12.387500000000001,48
3749,12.399999999999999,25
3750,12.4,104
3751,12.400000000000002,4
3752,12.412499999999998,18
3753,12.4125,112
3754,12.412500000000001,44
3755,12.424999999999999,56
3756,12.425,200
3757,12.437499999999998,17
3758,12.4375,101
3759,12.437500000000002,17
3760,12.449999999999998,3
3761,12.45,106
3762,12.450000000000001,80
3763,12.450000000000003,6
3764,12.462499999999999,30
3765,12.4625,83
3766,12.462500000000002,16
3767,12.474999999999998,16
3768,12.475,49
3769,12.475000000000001,33
3770,12.483333333333333,10
3771,12.487499999999999,45
3772,12.4875,148
3773,12.487500000000002,5
3774,12.499999999999996,1
3775,12.499999999999998,23
3776,12.5,66
3777,12.500000000000002,1
3778,12.5125,59
3779,12.512500000000001,59
3780,12.51428571428571,6
3781,12.524999999999999,75
3782,12.525,99
3783,12.525000000000002,1
3784,12.537499999999998,20
3785,12.5375,77
3786,12.537500000000001,52
3787,12.542857142857143,2
3788,12.549999999999999,110
3789,12.55,93
3790,12.562499999999998,7
3791,12.5625,71
3792,12.562500000000002,40
3793,12.571428571428571,21
3794,12.571428571428573,1
3795,12.575,63
3796,12.575000000000001,84
3797,12.575000000000003,2
3798,12.583333333333334,5
3799,12.587499999999999,81
3800,12.5875,102
3801,12.587500000000002,21
3802,12.599999999999998,8
3803,12.6,77
3804,12.600000000000001,28
3805,12.612499999999999,44
3806,12.6125,115
3807,12.612500000000002,18
3808,12.624999999999998,43
3809,12.625,153
3810,12.625000000000002,36
3811,12.633333333333333,3
3812,12.637499999999998,1
3813,12.6375,59
3814,12.637500000000001,51
3815,12.649999999999997,2
3816,12.649999999999999,11
3817,12.65,85
3818,12.650000000000002,9
3819,12.657142857142857,2
3820,12.662499999999998,22
3821,12.6625,143
3822,12.662500000000001,17
3823,12.666666666666666,5
3824,12.674999999999999,99
3825,12.675,67
3826,12.687499999999998,24
3827,12.6875,136
3828,12.687500000000002,50
3829,12.699999999999998,2
3830,12.7,38
3831,12.700000000000001,82
3832,12.712499999999999,58
3833,12.7125,134
3834,12.712500000000002,46
3835,12.724999999999998,19
3836,12.725,94
3837,12.725000000000001,22
3838,12.725000000000003,9
3839,12.728571428571428,4
3840,12.737499999999999,82
3841,12.7375,86
3842,12.749999999999996,1
3843,12.749999999999998,26
3844,12.75,164
3845,12.750000000000002,21
3846,12.757142857142858,12
3847,12.762499999999998,15
3848,12.7625,83
3849,12.762500000000001,59
3850,12.762500000000003,1
3851,12.774999999999999,13
3852,12.775,84
3853,12.775000000000002,32
3854,12.783333333333331,1
3855,12.787499999999998,8
3856,12.7875,55
3857,12.787500000000001,47
3858,12.799999999999997,1
3859,12.799999999999999,85
3860,12.8,138
3861,12.800000000000002,27
3862,12.812499999999998,15
3863,12.8125,130
3864,12.812500000000002,54
3865,12.814285714285715,2
3866,12.824999999999998,9
3867,12.825,54
3868,12.825000000000001,14
3869,12.825000000000003,3
3870,12.828571428571427,2
3871,12.837499999999999,47
3872,12.8375,71
3873,12.837500000000002,20
3874,12.849999999999998,26
3875,12.85,75
3876,12.850000000000001,25
3877,12.862499999999999,42
3878,12.8625,62
3879,12.874999999999998,46
3880,12.875,100
3881,12.875000000000002,34
3882,12.887499999999998,5
3883,12.8875,59
3884,12.887500000000001,41
3885,12.887500000000003,6
3886,12.899999999999999,47
3887,12.9,66
3888,12.900000000000002,12
3889,12.912499999999998,41
3890,12.9125,54
3891,12.912500000000001,89
3892,12.914285714285715,13
3893,12.924999999999997,2
3894,12.924999999999999,76
3895,12.925,83
3896,12.925000000000002,3
3897,12.933333333333335,1
3898,12.937499999999998,3
3899,12.9375,87
3900,12.937500000000002,19
3901,12.949999999999998,3
3902,12.95,100
3903,12.950000000000001,42
3904,12.950000000000003,8
3905,12.957142857142857,1
3906,12.962499999999999,30
3907,12.9625,51
3908,12.962500000000002,43
3909,12.974999999999998,16
3910,12.975,86
3911,12.975000000000001,17
3912,12.985714285714286,17
3913,12.987499999999999,93
3914,12.9875,50
3915,12.987500000000002,13
3916,12.999999999999998,8
3917,13.0,88
3918,13.000000000000002,11
3919,13.012499999999996,5
3920,13.0125,122
3921,13.012500000000001,48
3922,13.014285714285714,23
3923,13.024999999999999,21
3924,13.025,127
3925,13.025000000000002,18
3926,13.028571428571428,4
3927,13.037499999999998,23
3928,13.0375,122
3929,13.037500000000001,42
3930,13.042857142857143,8
3931,13.042857142857144,2
3932,13.049999999999999,54
3933,13.05,75
3934,13.062499999999998,69
3935,13.0625,89
3936,13.062500000000002,70
3937,13.071428571428571,1
3938,13.074999999999998,14
3939,13.075,136
3940,13.075000000000001,57
3941,13.087499999999999,106
3942,13.0875,84
3943,13.087500000000002,28
3944,13.099999999999998,18
3945,13.1,70
3946,13.100000000000001,56
3947,13.112499999999997,2
3948,13.112499999999999,56
3949,13.1125,32
3950,13.112500000000002,8
3951,13.124999999999998,19
3952,13.125,83
3953,13.128571428571428,8
3954,13.133333333333335,4
3955,13.137499999999998,14
3956,13.1375,113
3957,13.137500000000001,20
3958,13.137500000000003,2
3959,13.149999999999999,42
3960,13.15,96
3961,13.150000000000002,6
3962,13.1625,27
3963,13.162500000000001,90
3964,13.171428571428573,4
3965,13.174999999999999,79
3966,13.175,48
3967,13.175000000000002,20
3968,13.183333333333332,4
3969,13.187499999999998,19
3970,13.1875,51
3971,13.187500000000002,8
3972,13.187500000000004,1
3973,13.199999999999998,6
3974,13.2,64
3975,13.200000000000001,50
3976,13.200000000000003,13
3977,13.212499999999999,40
3978,13.2125,59
3979,13.212500000000002,3
3980,13.216666666666667,3
3981,13.220000000000002,1
3982,13.224999999999998,2
3983,13.225,56
3984,13.225000000000001,66
3985,13.225000000000003,3
3986,13.237499999999997,22
3987,13.237499999999999,43
3988,13.2375,69
3989,13.237500000000002,4
3990,13.242857142857144,1
3991,13.249999999999998,6
3992,13.25,45
3993,13.250000000000002,17
3994,13.262499999999998,22
3995,13.2625,105
3996,13.262500000000001,77
3997,13.262500000000003,4
3998,13.274999999999999,80
3999,13.275,74
4000,13.275000000000002,3
4001,13.287499999999998,48
4002,13.2875,31
4003,13.287500000000001,68
4004,13.299999999999999,51
4005,13.3,67
4006,13.300000000000002,3
4007,13.312499999999996,1
4008,13.312499999999998,13
4009,13.3125,102
4010,13.312500000000002,40
4011,13.324999999999998,6
4012,13.325,106
4013,13.325000000000001,54
4014,13.328571428571427,2
4015,13.337499999999999,49
4016,13.3375,27
4017,13.337500000000002,51
4018,13.349999999999998,9
4019,13.35,95
4020,13.350000000000001,60
4021,13.357142857142858,9
4022,13.362499999999999,17
4023,13.3625,135
4024,13.362500000000002,2
4025,13.374999999999998,13
4026,13.375,116
4027,13.375000000000002,59
4028,13.387499999999998,8
4029,13.3875,66
4030,13.387500000000001,31
4031,13.387500000000003,1
4032,13.399999999999999,63
4033,13.4,41
4034,13.400000000000002,12
4035,13.412499999999998,11
4036,13.4125,76
4037,13.412500000000001,50
4038,13.424999999999999,50
4039,13.425,75
4040,13.437499999999998,23
4041,13.4375,89
4042,13.437500000000002,8
4043,13.45,85
4044,13.450000000000001,45
4045,13.450000000000003,8
4046,13.457142857142857,1
4047,13.462499999999999,26
4048,13.4625,56
4049,13.462500000000002,44
4050,13.466666666666667,4
4051,13.471428571428572,2
4052,13.474999999999998,8
4053,13.475,48
4054,13.475000000000001,71
4055,13.48,1
4056,13.487499999999997,3
4057,13.487499999999999,64
4058,13.4875,37
4059,13.487500000000002,5
4060,13.499999999999998,21
4061,13.5,69
4062,13.500000000000002,33
4063,13.512499999999998,2
4064,13.5125,114
4065,13.512500000000001,79
4066,13.514285714285714,19
4067,13.514285714285716,10
4068,13.524999999999999,37
4069,13.525,70
4070,13.525000000000002,20
4071,13.528571428571427,1
4072,13.537499999999998,17
4073,13.5375,69
4074,13.537500000000001,25
4075,13.542857142857143,18
4076,13.549999999999997,5
4077,13.549999999999999,28
4078,13.55,62
4079,13.550000000000002,11
4080,13.557142857142853,10
4081,13.557142857142859,6
4082,13.562499999999998,41
4083,13.5625,62
4084,13.562500000000002,18
4085,13.574999999999998,3
4086,13.575,104
4087,13.575000000000001,59
4088,13.585714285714285,1
4089,13.587499999999999,34
4090,13.5875,61
4091,13.587500000000002,38
4092,13.599999999999998,2
4093,13.6,46
4094,13.600000000000001,34
4095,13.612499999999999,71
4096,13.6125,89
4097,13.614285714285714,4
4098,13.616666666666667,1
4099,13.624999999999998,8
4100,13.625,104
4101,13.625000000000002,30
4102,13.628571428571428,10
4103,13.62857142857143,2
4104,13.637499999999998,10
4105,13.6375,37
4106,13.637500000000001,15
4107,13.637500000000003,5
4108,13.649999999999999,39
4109,13.65,107
4110,13.650000000000002,21
4111,13.662499999999998,3
4112,13.6625,55
4113,13.662500000000001,61
4114,13.666666666666666,2
4115,13.674999999999997,4
4116,13.674999999999999,17
4117,13.675,74
4118,13.675000000000002,3
4119,13.679999999999998,3
4120,13.687499999999998,17
4121,13.6875,123
4122,13.687500000000002,28
4123,13.7,37
4124,13.700000000000001,46
4125,13.712499999999999,27
4126,13.7125,76
4127,13.712500000000002,7
4128,13.714285714285714,3
4129,13.724999999999998,8
4130,13.725,99
4131,13.725000000000001,18
4132,13.737499999999997,13
4133,13.737499999999999,64
4134,13.7375,67
4135,13.737500000000002,30
4136,13.742857142857144,2
4137,13.749999999999998,7
4138,13.75,174
4139,13.750000000000002,57
4140,13.762499999999998,17
4141,13.7625,54
4142,13.762500000000001,28
4143,13.762500000000003,24
4144,13.774999999999999,25
4145,13.775,66
4146,13.775000000000002,2
4147,13.787499999999998,4
4148,13.7875,121
4149,13.787500000000001,35
4150,13.799999999999997,12
4151,13.799999999999999,41
4152,13.8,47
4153,13.800000000000002,7
4154,13.812499999999998,21
4155,13.8125,124
4156,13.812500000000002,2
4157,13.824999999999998,4
4158,13.825,81
4159,13.825000000000001,34
4160,13.828571428571427,1
4161,13.837499999999997,35
4162,13.837499999999999,74
4163,13.8375,39
4164,13.837500000000002,24
4165,13.849999999999998,17
4166,13.85,52
4167,13.850000000000001,36
4168,13.862499999999999,34
4169,13.8625,75
4170,13.862500000000002,9
4171,13.871428571428572,7
4172,13.874999999999998,10
4173,13.875,114
4174,13.875000000000002,25
4175,13.88,5
4176,13.885714285714286,1
4177,13.887499999999998,5
4178,13.8875,49
4179,13.887500000000001,16
4180,13.899999999999999,31
4181,13.9,39
4182,13.900000000000002,34
4183,13.912499999999998,1
4184,13.9125,74
4185,13.912500000000001,18
4186,13.914285714285713,1
4187,13.914285714285715,1
4188,13.924999999999999,47
4189,13.925,84
4190,13.925000000000002,5
4191,13.937499999999998,11
4192,13.9375,53
4193,13.937500000000002,43
4194,13.942857142857145,9
4195,13.949999999999998,12
4196,13.95,58
4197,13.950000000000001,49
4198,13.962499999999999,38
4199,13.9625,32
4200,13.962500000000002,31
4201,13.966666666666667,1
4202,13.971428571428573,6
4203,13.974999999999998,12
4204,13.975,81
4205,13.975000000000001,18
4206,13.987499999999999,35
4207,13.9875,43
4208,13.987500000000002,8
4209,13.999999999999998,3
4210,14.0,80
4211,14.000000000000002,16
4212,14.012499999999998,9
4213,14.0125,81
4214,14.012500000000001,33
4215,14.014285714285714,1
4216,14.024999999999999,45
4217,14.025,51
4218,14.025000000000002,11
4219,14.037499999999998,22
4220,14.0375,85
4221,14.037500000000001,26
4222,14.049999999999997,2
4223,14.049999999999999,42
4224,14.05,72
4225,14.050000000000002,15
4226,14.057142857142859,7
4227,14.062499999999996,3
4228,14.062499999999998,24
4229,14.0625,98
4230,14.062500000000002,10
4231,14.071428571428571,5
4232,14.075,75
4233,14.075000000000001,45
4234,14.085714285714285,1
4235,14.087499999999997,7
4236,14.087499999999999,58
4237,14.0875,78
4238,14.087500000000002,18
4239,14.099999999999998,45
4240,14.1,113
4241,14.100000000000001,54
4242,14.112499999999999,58
4243,14.1125,75
4244,14.112500000000002,15
4245,14.114285714285716,12
4246,14.124999999999998,18
4247,14.125,59
4248,14.125000000000002,13
4249,14.128571428571428,6
4250,14.137499999999998,3
4251,14.1375,148
4252,14.137500000000001,109
4253,14.137500000000003,12
4254,14.149999999999999,29
4255,14.15,92
4256,14.150000000000002,24
4257,14.150000000000004,12
4258,14.157142857142855,2
4259,14.16,7
4260,14.162499999999998,32
4261,14.1625,75
4262,14.162500000000001,62
4263,14.174999999999999,37
4264,14.175,36
4265,14.183333333333335,2
4266,14.187499999999998,14
4267,14.1875,59
4268,14.187500000000002,17
4269,14.199999999999998,5
4270,14.2,99
4271,14.200000000000001,36
4272,14.212499999999999,36
4273,14.2125,77
4274,14.212500000000002,7
4275,14.214285714285714,1
4276,14.224999999999998,8
4277,14.225,97
4278,14.225000000000001,60
4279,14.233333333333334,4
4280,14.237499999999999,81
4281,14.2375,117
4282,14.237500000000002,5
4283,14.242857142857144,1
4284,14.249999999999996,1
4285,14.249999999999998,16
4286,14.25,92
4287,14.250000000000002,6
4288,14.257142857142856,1
4289,14.262499999999998,5
4290,14.2625,91
4291,14.262500000000001,47
4292,14.274999999999999,57
4293,14.275,77
4294,14.275000000000002,5
4295,14.285714285714286,2
4296,14.287499999999998,7
4297,14.2875,76
4298,14.287500000000001,43
4299,14.299999999999999,87
4300,14.3,79
4301,14.312499999999998,20
4302,14.3125,48
4303,14.312500000000002,38
4304,14.324999999999998,2
4305,14.325,67
4306,14.325000000000001,55
4307,14.328571428571427,1
4308,14.337499999999999,10
4309,14.3375,80
4310,14.337500000000002,14
4311,14.349999999999998,23
4312,14.35,106
4313,14.350000000000001,48
4314,14.350000000000003,2
4315,14.357142857142858,21
4316,14.362499999999999,47
4317,14.3625,101
4318,14.362500000000002,2
4319,14.37142857142857,2
4320,14.374999999999996,1
4321,14.374999999999998,19
4322,14.375,79
4323,14.375000000000002,26
4324,14.387499999999998,9
4325,14.3875,97
4326,14.387500000000001,42
4327,14.387500000000003,8
4328,14.399999999999999,50
4329,14.4,35
4330,14.400000000000002,34
4331,14.412499999999998,11
4332,14.4125,130
4333,14.412500000000001,90
4334,14.414285714285715,1
4335,14.424999999999997,21
4336,14.424999999999999,43
4337,14.425,50
4338,14.437499999999998,22
4339,14.4375,104
4340,14.437500000000002,12
4341,14.45,46
4342,14.450000000000001,83
4343,14.457142857142856,3
4344,14.457142857142857,18
4345,14.462499999999999,43
4346,14.4625,86
4347,14.462500000000002,26
4348,14.471428571428572,1
4349,14.474999999999998,46
4350,14.475,54
4351,14.475000000000001,40
4352,14.485714285714286,11
4353,14.487499999999997,25
4354,14.487499999999999,76
4355,14.4875,65
4356,14.487500000000002,2
4357,14.499999999999998,8
4358,14.5,60
4359,14.500000000000002,29
4360,14.512499999999998,7
4361,14.5125,118
4362,14.512500000000001,74
4363,14.512500000000003,2
4364,14.524999999999999,70
4365,14.525,12
4366,14.525000000000002,17
4367,14.528571428571427,2
4368,14.528571428571428,4
4369,14.537499999999998,8
4370,14.5375,49
4371,14.537500000000001,11
4372,14.542857142857143,3
4373,14.549999999999997,1
4374,14.549999999999999,28
4375,14.55,52
4376,14.557142857142855,2
4377,14.562499999999998,81
4378,14.5625,152
4379,14.562500000000002,16
4380,14.574999999999998,5
4381,14.575,40
4382,14.575000000000001,48
4383,14.575000000000003,3
4384,14.587499999999999,47
4385,14.5875,43
4386,14.587500000000002,15
4387,14.599999999999998,3
4388,14.6,30
4389,14.600000000000001,110
4390,14.612499999999997,11
4391,14.612499999999999,17
4392,14.6125,43
4393,14.612500000000002,4
4394,14.624999999999998,36
4395,14.625,85
4396,14.625000000000002,1
4397,14.637499999999998,8
4398,14.6375,63
4399,14.637500000000001,46
4400,14.637500000000003,12
4401,14.642857142857142,12
4402,14.649999999999999,29
4403,14.65,43
4404,14.650000000000002,20
4405,14.657142857142857,4
4406,14.6625,79
4407,14.662500000000001,45
4408,14.671428571428573,3
4409,14.674999999999997,10
4410,14.674999999999999,20
4411,14.675,61
4412,14.675000000000002,34
4413,14.687499999999998,9
4414,14.6875,74
4415,14.687500000000002,44
4416,14.699999999999998,4
4417,14.7,107
4418,14.700000000000001,38
4419,14.700000000000003,27
4420,14.712499999999999,25
4421,14.7125,105
4422,14.712500000000002,17
4423,14.714285714285714,3
4424,14.724999999999998,40
4425,14.725,67
4426,14.725000000000001,57
4427,14.737499999999997,4
4428,14.737499999999999,42
4429,14.7375,39
4430,14.737500000000002,14
4431,14.742857142857142,5
4432,14.749999999999998,35
4433,14.75,100
4434,14.750000000000002,21
4435,14.757142857142858,8
4436,14.76,24
4437,14.762499999999998,2
4438,14.7625,91
4439,14.762500000000001,85
4440,14.762500000000003,3
4441,14.774999999999999,66
4442,14.775,65
4443,14.775000000000002,10
4444,14.787499999999998,5
4445,14.7875,59
4446,14.787500000000001,54
4447,14.787500000000003,1
4448,14.799999999999999,36
4449,14.8,100
4450,14.800000000000002,3
4451,14.812499999999998,4
4452,14.8125,85
4453,14.812500000000002,34
4454,14.814285714285713,5
4455,14.825,80
4456,14.825000000000001,108
4457,14.825000000000003,9
4458,14.828571428571427,9
4459,14.837499999999999,72
4460,14.8375,41
4461,14.837500000000002,13
4462,14.849999999999998,11
4463,14.85,70
4464,14.850000000000001,60
4465,14.862499999999997,11
4466,14.862499999999999,20
4467,14.8625,85
4468,14.874999999999998,35
4469,14.875,112
4470,14.875000000000002,20
4471,14.875000000000004,17
4472,14.887499999999998,5
4473,14.8875,94
4474,14.887500000000001,22
4475,14.887500000000003,2
4476,14.899999999999999,54
4477,14.9,27
4478,14.900000000000002,15
4479,14.912499999999998,14
4480,14.9125,33
4481,14.912500000000001,18
4482,14.914285714285715,2
4483,14.924999999999997,2
4484,14.924999999999999,32
4485,14.925,54
4486,14.937499999999998,41
4487,14.9375,74
4488,14.937500000000002,9
4489,14.942857142857141,1
4490,14.95,79
4491,14.950000000000001,81
4492,14.962499999999999,58
4493,14.9625,83
4494,14.962500000000002,15
4495,14.971428571428572,2
4496,14.974999999999998,5
4497,14.975,60
4498,14.975000000000001,43
4499,14.975000000000003,5
4500,14.985714285714286,1
4501,14.987499999999997,11
4502,14.987499999999999,37
4503,14.9875,80
4504,14.999999999999998,37
4505,15.0,117
4506,15.000000000000002,35
4507,15.012499999999998,2
4508,15.0125,114
4509,15.012500000000001,14
4510,15.012500000000003,6
4511,15.014285714285714,2
4512,15.014285714285716,11
4513,15.024999999999999,43
4514,15.025,102
4515,15.025000000000002,21
4516,15.028571428571427,4
4517,15.037499999999998,52
4518,15.0375,81
4519,15.037500000000001,65
4520,15.049999999999997,5
4521,15.049999999999999,51
4522,15.05,102
4523,15.057142857142855,1
4524,15.062499999999998,37
4525,15.0625,35
4526,15.062500000000002,15
4527,15.075,52
4528,15.075000000000001,63
4529,15.075000000000003,8
4530,15.083333333333334,8
4531,15.087499999999999,22
4532,15.0875,64
4533,15.087500000000002,6
4534,15.099999999999998,2
4535,15.1,110
4536,15.100000000000001,47
4537,15.112499999999999,3
4538,15.1125,119
4539,15.114285714285712,3
4540,15.124999999999998,21
4541,15.125,50
4542,15.125000000000002,23
4543,15.137499999999998,11
4544,15.1375,93
4545,15.137500000000001,33
4546,15.137500000000003,20
4547,15.139999999999997,1
4548,15.149999999999997,7
4549,15.149999999999999,89
4550,15.15,30
4551,15.150000000000002,34
4552,15.157142857142857,2
4553,15.162499999999998,6
4554,15.1625,92
4555,15.162500000000001,84
4556,15.171428571428573,1
4557,15.174999999999997,1
4558,15.174999999999999,30
4559,15.175,49
4560,15.175000000000002,2
4561,15.185714285714285,13
4562,15.187499999999998,16
4563,15.1875,59
4564,15.187500000000002,22
4565,15.199999999999998,4
4566,15.2,111
4567,15.200000000000001,32
4568,15.200000000000003,5
4569,15.212499999999997,3
4570,15.212499999999999,55
4571,15.2125,28
4572,15.212500000000002,2
4573,15.224999999999998,32
4574,15.225,51
4575,15.225000000000001,35
4576,15.225000000000003,15
4577,15.237499999999997,7
4578,15.237499999999999,27
4579,15.2375,60
4580,15.237500000000002,12
4581,15.242857142857142,7
4582,15.242857142857144,11
4583,15.249999999999998,20
4584,15.25,119
4585,15.250000000000002,51
4586,15.257142857142856,3
4587,15.2625,68
4588,15.262500000000001,57
4589,15.262500000000003,1
4590,15.27142857142857,1
4591,15.274999999999997,11
4592,15.274999999999999,47
4593,15.275,94
4594,15.275000000000002,20
4595,15.287499999999998,3
4596,15.2875,31
4597,15.287500000000001,86
4598,15.299999999999997,20
4599,15.299999999999999,25
4600,15.3,32
4601,15.300000000000002,16
4602,15.312499999999998,15
4603,15.3125,95
4604,15.312500000000002,24
4605,15.324999999999996,5
4606,15.324999999999998,2
4607,15.325,44
4608,15.325000000000001,53
4609,15.325000000000003,21
4610,15.333333333333334,1
4611,15.337499999999999,52
4612,15.3375,63
4613,15.337500000000002,28
4614,15.349999999999998,23
4615,15.35,69
4616,15.350000000000001,45
4617,15.362499999999999,45
4618,15.3625,38
4619,15.374999999999996,13
4620,15.374999999999998,2
4621,15.375,160
4622,15.375000000000002,21
4623,15.387499999999998,1
4624,15.3875,76
4625,15.387500000000001,48
4626,15.387500000000003,1
4627,15.399999999999999,58
4628,15.4,77
4629,15.400000000000002,22
4630,15.412499999999998,31
4631,15.4125,62
4632,15.412500000000001,60
4633,15.414285714285715,5
4634,15.424999999999997,10
4635,15.424999999999999,27
4636,15.425,72
4637,15.425000000000002,19
4638,15.428571428571429,7
4639,15.437499999999998,15
4640,15.4375,45
4641,15.437500000000002,16
4642,15.449999999999998,2
4643,15.45,36
4644,15.450000000000001,23
4645,15.450000000000003,6
4646,15.457142857142856,22
4647,15.462499999999999,94
4648,15.4625,45
