date,type,nb_objets
2018-03-25 00:00:00+00:00,"Bijoux, montres",2
2018-03-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",5
2018-03-25 00:00:00+00:00,Divers,3
2018-03-25 00:00:00+00:00,"Livres, articles de papéterie",2
2018-03-25 00:00:00+00:00,Optique,5
2018-03-25 00:00:00+00:00,Parapluies,3
2018-03-25 00:00:00+00:00,Pièces d'identités et papiers personnels,3
2018-03-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",20
2018-03-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2018-03-25 00:00:00+00:00,"Vêtements, chaussures",16
2018-03-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",62
2018-03-26 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2018-03-26 00:00:00+00:00,"Articles de sport, loisirs, camping",6
2018-03-26 00:00:00+00:00,Articles médicaux,2
2018-03-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",121
2018-03-26 00:00:00+00:00,"Bijoux, montres",3
2018-03-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",20
2018-03-26 00:00:00+00:00,Divers,10
2018-03-26 00:00:00+00:00,Instruments de musique,2
2018-03-26 00:00:00+00:00,"Livres, articles de papéterie",14
2018-03-26 00:00:00+00:00,Optique,24
2018-03-26 00:00:00+00:00,Pièces d'identités et papiers personnels,19
2018-03-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",33
2018-03-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
2018-03-26 00:00:00+00:00,"Vêtements, chaussures",45
2018-03-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",49
2018-03-27 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2018-03-27 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2018-03-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",118
2018-03-27 00:00:00+00:00,"Bijoux, montres",1
2018-03-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",16
2018-03-27 00:00:00+00:00,Divers,3
2018-03-27 00:00:00+00:00,Instruments de musique,1
2018-03-27 00:00:00+00:00,"Livres, articles de papéterie",8
2018-03-27 00:00:00+00:00,Optique,13
2018-03-27 00:00:00+00:00,Parapluies,3
2018-03-27 00:00:00+00:00,Pièces d'identités et papiers personnels,33
2018-03-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",43
2018-03-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2018-03-27 00:00:00+00:00,"Vêtements, chaussures",25
2018-03-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",34
2018-03-28 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-03-28 00:00:00+00:00,Articles médicaux,1
2018-03-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",94
2018-03-28 00:00:00+00:00,"Bijoux, montres",2
2018-03-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",18
2018-03-28 00:00:00+00:00,Divers,7
2018-03-28 00:00:00+00:00,"Livres, articles de papéterie",10
2018-03-28 00:00:00+00:00,Optique,11
2018-03-28 00:00:00+00:00,Parapluies,9
2018-03-28 00:00:00+00:00,Pièces d'identités et papiers personnels,32
2018-03-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",39
2018-03-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-03-28 00:00:00+00:00,"Vêtements, chaussures",30
2018-03-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",33
2018-03-29 00:00:00+00:00,"Articles de sport, loisirs, camping",4
2018-03-29 00:00:00+00:00,Articles médicaux,2
2018-03-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",84
2018-03-29 00:00:00+00:00,"Bijoux, montres",1
2018-03-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",12
2018-03-29 00:00:00+00:00,Divers,9
2018-03-29 00:00:00+00:00,"Livres, articles de papéterie",6
2018-03-29 00:00:00+00:00,Optique,10
2018-03-29 00:00:00+00:00,Parapluies,6
2018-03-29 00:00:00+00:00,Pièces d'identités et papiers personnels,21
2018-03-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",36
2018-03-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2018-03-29 00:00:00+00:00,"Vêtements, chaussures",28
2018-03-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",45
2018-03-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",108
2018-03-30 00:00:00+00:00,"Bijoux, montres",3
2018-03-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",16
2018-03-30 00:00:00+00:00,Divers,6
2018-03-30 00:00:00+00:00,"Livres, articles de papéterie",4
2018-03-30 00:00:00+00:00,Optique,16
2018-03-30 00:00:00+00:00,Parapluies,5
2018-03-30 00:00:00+00:00,Pièces d'identités et papiers personnels,17
2018-03-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",21
2018-03-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-03-30 00:00:00+00:00,"Vêtements, chaussures",25
2018-03-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",19
2018-03-31 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2018-03-31 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-03-31 00:00:00+00:00,Articles médicaux,2
2018-03-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",70
2018-03-31 00:00:00+00:00,"Bijoux, montres",1
2018-03-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",9
2018-03-31 00:00:00+00:00,Divers,1
2018-03-31 00:00:00+00:00,"Livres, articles de papéterie",8
2018-03-31 00:00:00+00:00,Optique,12
2018-03-31 00:00:00+00:00,Parapluies,3
2018-03-31 00:00:00+00:00,Pièces d'identités et papiers personnels,22
2018-03-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",20
2018-03-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
2018-03-31 00:00:00+00:00,"Vêtements, chaussures",25
2018-04-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",20
2018-04-01 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-01 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-01 00:00:00+00:00,Articles médicaux,2
2018-04-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",54
2018-04-01 00:00:00+00:00,"Bijoux, montres",2
2018-04-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",3
2018-04-01 00:00:00+00:00,Divers,5
2018-04-01 00:00:00+00:00,Optique,5
2018-04-01 00:00:00+00:00,Parapluies,2
2018-04-01 00:00:00+00:00,Pièces d'identités et papiers personnels,8
2018-04-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",15
2018-04-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-01 00:00:00+00:00,"Vêtements, chaussures",14
2018-04-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",13
2018-04-02 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-02 00:00:00+00:00,Articles médicaux,1
2018-04-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",30
2018-04-02 00:00:00+00:00,"Bijoux, montres",1
2018-04-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",4
2018-04-02 00:00:00+00:00,Divers,2
2018-04-02 00:00:00+00:00,Instruments de musique,1
2018-04-02 00:00:00+00:00,Optique,7
2018-04-02 00:00:00+00:00,Pièces d'identités et papiers personnels,10
2018-04-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",13
2018-04-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-02 00:00:00+00:00,"Vêtements, chaussures",13
2018-04-03 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",28
2018-04-03 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-03 00:00:00+00:00,"Articles de sport, loisirs, camping",4
2018-04-03 00:00:00+00:00,Articles médicaux,2
2018-04-03 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",92
2018-04-03 00:00:00+00:00,"Bijoux, montres",4
2018-04-03 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-03 00:00:00+00:00,Divers,2
2018-04-03 00:00:00+00:00,"Livres, articles de papéterie",10
2018-04-03 00:00:00+00:00,Optique,15
2018-04-03 00:00:00+00:00,Parapluies,6
2018-04-03 00:00:00+00:00,Pièces d'identités et papiers personnels,18
2018-04-03 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",23
2018-04-03 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-04-03 00:00:00+00:00,"Vêtements, chaussures",39
2018-04-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",23
2018-04-04 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-04 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",37
2018-04-04 00:00:00+00:00,"Bijoux, montres",1
2018-04-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",9
2018-04-04 00:00:00+00:00,Divers,6
2018-04-04 00:00:00+00:00,Instruments de musique,2
2018-04-04 00:00:00+00:00,"Livres, articles de papéterie",3
2018-04-04 00:00:00+00:00,Optique,4
2018-04-04 00:00:00+00:00,Parapluies,3
2018-04-04 00:00:00+00:00,Pièces d'identités et papiers personnels,17
2018-04-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",22
2018-04-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-04 00:00:00+00:00,"Vêtements, chaussures",26
2018-04-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",33
2018-04-05 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-05 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",86
2018-04-05 00:00:00+00:00,"Bijoux, montres",1
2018-04-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-05 00:00:00+00:00,Instruments de musique,1
2018-04-05 00:00:00+00:00,"Livres, articles de papéterie",7
2018-04-05 00:00:00+00:00,Optique,14
2018-04-05 00:00:00+00:00,Parapluies,9
2018-04-05 00:00:00+00:00,Pièces d'identités et papiers personnels,16
2018-04-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",21
2018-04-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-05 00:00:00+00:00,"Vêtements, chaussures",16
2018-04-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",52
2018-04-06 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-06 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-06 00:00:00+00:00,Articles médicaux,3
2018-04-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",99
2018-04-06 00:00:00+00:00,"Bijoux, montres",4
2018-04-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",12
2018-04-06 00:00:00+00:00,Divers,5
2018-04-06 00:00:00+00:00,Instruments de musique,1
2018-04-06 00:00:00+00:00,"Livres, articles de papéterie",10
2018-04-06 00:00:00+00:00,Optique,11
2018-04-06 00:00:00+00:00,Parapluies,2
2018-04-06 00:00:00+00:00,Pièces d'identités et papiers personnels,14
2018-04-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",28
2018-04-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-06 00:00:00+00:00,"Vêtements, chaussures",38
2018-04-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",18
2018-04-07 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-07 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-07 00:00:00+00:00,Articles médicaux,1
2018-04-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",49
2018-04-07 00:00:00+00:00,"Bijoux, montres",3
2018-04-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",1
2018-04-07 00:00:00+00:00,Divers,1
2018-04-07 00:00:00+00:00,"Livres, articles de papéterie",4
2018-04-07 00:00:00+00:00,Optique,8
2018-04-07 00:00:00+00:00,Parapluies,2
2018-04-07 00:00:00+00:00,Pièces d'identités et papiers personnels,14
2018-04-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",17
2018-04-07 00:00:00+00:00,"Vêtements, chaussures",15
2018-04-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",4
2018-04-08 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2018-04-08 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",13
2018-04-08 00:00:00+00:00,"Bijoux, montres",1
2018-04-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",3
2018-04-08 00:00:00+00:00,Divers,1
2018-04-08 00:00:00+00:00,Instruments de musique,1
2018-04-08 00:00:00+00:00,Optique,3
2018-04-08 00:00:00+00:00,Parapluies,1
2018-04-08 00:00:00+00:00,Pièces d'identités et papiers personnels,3
2018-04-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",8
2018-04-08 00:00:00+00:00,"Vêtements, chaussures",3
2018-04-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",27
2018-04-09 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",77
2018-04-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",7
2018-04-09 00:00:00+00:00,Divers,6
2018-04-09 00:00:00+00:00,"Livres, articles de papéterie",4
2018-04-09 00:00:00+00:00,Optique,9
2018-04-09 00:00:00+00:00,Parapluies,2
2018-04-09 00:00:00+00:00,Pièces d'identités et papiers personnels,11
2018-04-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",21
2018-04-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-09 00:00:00+00:00,"Vêtements, chaussures",25
2018-04-10 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",32
2018-04-10 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-10 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",46
2018-04-10 00:00:00+00:00,"Bijoux, montres",2
2018-04-10 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-10 00:00:00+00:00,Divers,1
2018-04-10 00:00:00+00:00,"Livres, articles de papéterie",4
2018-04-10 00:00:00+00:00,Optique,11
2018-04-10 00:00:00+00:00,Parapluies,4
2018-04-10 00:00:00+00:00,Pièces d'identités et papiers personnels,17
2018-04-10 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",32
2018-04-10 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-10 00:00:00+00:00,"Vêtements, chaussures",24
2018-04-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",32
2018-04-11 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-11 00:00:00+00:00,Articles médicaux,4
2018-04-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",72
2018-04-11 00:00:00+00:00,"Bijoux, montres",2
2018-04-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",10
2018-04-11 00:00:00+00:00,Divers,5
2018-04-11 00:00:00+00:00,Instruments de musique,2
2018-04-11 00:00:00+00:00,"Livres, articles de papéterie",4
2018-04-11 00:00:00+00:00,Optique,8
2018-04-11 00:00:00+00:00,Parapluies,2
2018-04-11 00:00:00+00:00,Pièces d'identités et papiers personnels,14
2018-04-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",26
2018-04-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-11 00:00:00+00:00,"Vêtements, chaussures",25
2018-04-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",36
2018-04-12 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2018-04-12 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",96
2018-04-12 00:00:00+00:00,"Bijoux, montres",2
2018-04-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",9
2018-04-12 00:00:00+00:00,"Livres, articles de papéterie",9
2018-04-12 00:00:00+00:00,Optique,7
2018-04-12 00:00:00+00:00,Parapluies,3
2018-04-12 00:00:00+00:00,Pièces d'identités et papiers personnels,37
2018-04-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",26
2018-04-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-12 00:00:00+00:00,"Vêtements, chaussures",28
2018-04-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",18
2018-04-13 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-13 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",66
2018-04-13 00:00:00+00:00,"Bijoux, montres",2
2018-04-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",5
2018-04-13 00:00:00+00:00,Divers,4
2018-04-13 00:00:00+00:00,"Livres, articles de papéterie",1
2018-04-13 00:00:00+00:00,Optique,5
2018-04-13 00:00:00+00:00,Parapluies,4
2018-04-13 00:00:00+00:00,Pièces d'identités et papiers personnels,13
2018-04-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",15
2018-04-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-04-13 00:00:00+00:00,"Vêtements, chaussures",19
2018-04-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",10
2018-04-14 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",17
2018-04-14 00:00:00+00:00,"Bijoux, montres",3
2018-04-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",2
2018-04-14 00:00:00+00:00,Divers,2
2018-04-14 00:00:00+00:00,"Livres, articles de papéterie",1
2018-04-14 00:00:00+00:00,Optique,7
2018-04-14 00:00:00+00:00,Pièces d'identités et papiers personnels,8
2018-04-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",12
2018-04-14 00:00:00+00:00,"Vêtements, chaussures",7
2018-04-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",9
2018-04-15 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-15 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-15 00:00:00+00:00,Articles médicaux,2
2018-04-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",37
2018-04-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",2
2018-04-15 00:00:00+00:00,Divers,4
2018-04-15 00:00:00+00:00,Optique,2
2018-04-15 00:00:00+00:00,Parapluies,1
2018-04-15 00:00:00+00:00,Pièces d'identités et papiers personnels,11
2018-04-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",10
2018-04-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-15 00:00:00+00:00,"Vêtements, chaussures",17
2018-04-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",43
2018-04-16 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-16 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-16 00:00:00+00:00,Articles médicaux,2
2018-04-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",96
2018-04-16 00:00:00+00:00,"Bijoux, montres",1
2018-04-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",14
2018-04-16 00:00:00+00:00,Divers,2
2018-04-16 00:00:00+00:00,Instruments de musique,1
2018-04-16 00:00:00+00:00,"Livres, articles de papéterie",7
2018-04-16 00:00:00+00:00,Optique,10
2018-04-16 00:00:00+00:00,Parapluies,2
2018-04-16 00:00:00+00:00,Pièces d'identités et papiers personnels,8
2018-04-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",28
2018-04-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2018-04-16 00:00:00+00:00,"Vêtements, chaussures",28
2018-04-17 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",49
2018-04-17 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2018-04-17 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-17 00:00:00+00:00,Articles médicaux,1
2018-04-17 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",91
2018-04-17 00:00:00+00:00,"Bijoux, montres",3
2018-04-17 00:00:00+00:00,"Clés, porte-clés, badge magnétique",5
2018-04-17 00:00:00+00:00,Divers,4
2018-04-17 00:00:00+00:00,Instruments de musique,3
2018-04-17 00:00:00+00:00,"Livres, articles de papéterie",6
2018-04-17 00:00:00+00:00,Optique,17
2018-04-17 00:00:00+00:00,Parapluies,1
2018-04-17 00:00:00+00:00,Pièces d'identités et papiers personnels,28
2018-04-17 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",40
2018-04-17 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",8
2018-04-17 00:00:00+00:00,"Vêtements, chaussures",26
2018-04-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",39
2018-04-18 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-18 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2018-04-18 00:00:00+00:00,Articles médicaux,2
2018-04-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",43
2018-04-18 00:00:00+00:00,"Bijoux, montres",3
2018-04-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-18 00:00:00+00:00,Divers,1
2018-04-18 00:00:00+00:00,"Livres, articles de papéterie",4
2018-04-18 00:00:00+00:00,Optique,7
2018-04-18 00:00:00+00:00,Pièces d'identités et papiers personnels,15
2018-04-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",20
2018-04-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-04-18 00:00:00+00:00,"Vêtements, chaussures",24
2018-04-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",24
2018-04-19 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-19 00:00:00+00:00,Articles médicaux,1
2018-04-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",37
2018-04-19 00:00:00+00:00,"Bijoux, montres",1
2018-04-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",6
2018-04-19 00:00:00+00:00,Divers,3
2018-04-19 00:00:00+00:00,"Livres, articles de papéterie",3
2018-04-19 00:00:00+00:00,Optique,11
2018-04-19 00:00:00+00:00,Parapluies,2
2018-04-19 00:00:00+00:00,Pièces d'identités et papiers personnels,20
2018-04-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",37
2018-04-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-04-19 00:00:00+00:00,"Vêtements, chaussures",23
2018-04-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",43
2018-04-20 00:00:00+00:00,"Articles de sport, loisirs, camping",4
2018-04-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",76
2018-04-20 00:00:00+00:00,"Bijoux, montres",2
2018-04-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-20 00:00:00+00:00,Divers,3
2018-04-20 00:00:00+00:00,"Livres, articles de papéterie",8
2018-04-20 00:00:00+00:00,Optique,14
2018-04-20 00:00:00+00:00,Pièces d'identités et papiers personnels,17
2018-04-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",28
2018-04-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2018-04-20 00:00:00+00:00,"Vêtements, chaussures",49
2018-04-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",31
2018-04-21 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2018-04-21 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2018-04-21 00:00:00+00:00,Articles médicaux,1
2018-04-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",56
2018-04-21 00:00:00+00:00,"Bijoux, montres",1
2018-04-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",8
2018-04-21 00:00:00+00:00,Divers,4
2018-04-21 00:00:00+00:00,"Livres, articles de papéterie",5
2018-04-21 00:00:00+00:00,Optique,16
2018-04-21 00:00:00+00:00,Pièces d'identités et papiers personnels,23
2018-04-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",18
2018-04-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2018-04-21 00:00:00+00:00,"Vêtements, chaussures",29
2018-04-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",17
2018-04-22 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-22 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",50
2018-04-22 00:00:00+00:00,"Bijoux, montres",2
2018-04-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",2
2018-04-22 00:00:00+00:00,Divers,1
2018-04-22 00:00:00+00:00,"Livres, articles de papéterie",1
2018-04-22 00:00:00+00:00,Optique,4
2018-04-22 00:00:00+00:00,Pièces d'identités et papiers personnels,10
2018-04-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",12
2018-04-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2018-04-22 00:00:00+00:00,"Vêtements, chaussures",31
2018-04-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",30
2018-04-23 00:00:00+00:00,"Articles d'enfants, de puériculture",6
2018-04-23 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2018-04-23 00:00:00+00:00,Articles médicaux,1
2018-04-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",81
2018-04-23 00:00:00+00:00,"Bijoux, montres",4
2018-04-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",13
2018-04-23 00:00:00+00:00,Divers,4
2018-04-23 00:00:00+00:00,"Livres, articles de papéterie",7
2018-04-23 00:00:00+00:00,Optique,28
2018-04-23 00:00:00+00:00,Parapluies,1
2018-04-23 00:00:00+00:00,Pièces d'identités et papiers personnels,15
2018-04-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",37
2018-04-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2018-04-23 00:00:00+00:00,"Vêtements, chaussures",47
2018-04-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",21
2018-04-24 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2018-04-24 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2018-04-24 00:00:00+00:00,Articles médicaux,2
2018-04-24 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",43
2018-04-24 00:00:00+00:00,"Bijoux, montres",1
2018-04-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",11
2018-04-24 00:00:00+00:00,Divers,2
2018-04-24 00:00:00+00:00,"Livres, articles de papéterie",2
2018-04-24 00:00:00+00:00,Optique,10
2018-04-24 00:00:00+00:00,Parapluies,1
